ds,traffic_real,traffic_forecast_without_corona,delta,delta_percent,znr
2020-08-02,13169,350,12819,3662.57,1625
2020-08-03,13169,1448,11721,809.46,1625
2020-08-04,13169,1540,11629,755.13,1625
2020-08-05,13169,1590,11579,728.24,1625
2020-08-06,13169,1528,11641,761.85,1625
2020-08-07,13169,1159,12010,1036.24,1625
2020-08-08,13169,1159,12010,1036.24,1625
2020-08-09,13169,1159,12010,1036.24,1625
2020-08-10,13169,600,12569,2094.83,1625
2020-08-11,13169,866,12303,1420.67,1625
2020-08-12,13169,752,12417,1651.2,1625
2020-08-13,13169,705,12464,1767.94,1625
2020-08-14,13169,335,12834,3831.04,1625
2020-08-15,13169,335,12834,3831.04,1625
2020-08-16,13169,335,12834,3831.04,1625
2020-08-17,13169,345,12824,3717.1,1625
2020-08-18,13169,687,12482,1816.89,1625
2020-08-19,13169,828,12341,1490.46,1625
2020-08-20,13169,804,12365,1537.94,1625
2020-08-21,13169,679,12490,1839.47,1625
2020-08-22,13169,679,12490,1839.47,1625
2020-08-23,13169,679,12490,1839.47,1625
2020-08-24,13169,566,12603,2226.68,1625
2020-08-25,13169,848,12321,1452.95,1625
2020-08-26,13169,1022,12147,1188.55,1625
2020-08-27,13169,1095,12074,1102.65,1625
2020-08-28,13169,1006,12163,1209.05,1625
2020-08-29,13169,1006,12163,1209.05,1625
2020-08-30,13169,1006,12163,1209.05,1625
2020-08-31,13169,713,12456,1746.98,1625
2020-09-01,14530,1235,13295,1076.52,1625
2020-09-02,14530,1193,13337,1117.94,1625
2020-09-03,14530,1164,13366,1148.28,1625
2020-09-04,14530,899,13631,1516.24,1625
2020-09-05,14530,899,13631,1516.24,1625
2020-09-06,14530,899,13631,1516.24,1625
2020-09-07,14530,576,13954,2422.57,1625
2020-09-08,14530,1028,13502,1313.42,1625
2020-09-09,14530,865,13665,1579.77,1625
2020-09-10,14530,856,13674,1597.43,1625
2020-09-11,14530,655,13875,2118.32,1625
2020-09-12,14530,655,13875,2118.32,1625
2020-09-13,14530,655,13875,2118.32,1625
2020-09-14,14530,246,14284,5806.5,1625
2020-09-15,14530,765,13765,1799.35,1625
2020-09-16,14530,806,13724,1702.73,1625
2020-09-17,14530,922,13608,1475.92,1625
2020-09-18,14530,558,13972,2503.94,1625
2020-09-19,14530,558,13972,2503.94,1625
2020-09-20,14530,558,13972,2503.94,1625
2020-09-21,14530,671,13859,2065.42,1625
2020-09-22,14530,1337,13193,986.76,1625
2020-09-23,14530,1339,13191,985.14,1625
2020-09-24,14530,1510,13020,862.25,1625
2020-09-25,14530,1575,12955,822.54,1625
2020-09-26,14530,342,14188,4148.54,1625
2020-09-27,14530,342,14188,4148.54,1625
2020-09-28,14530,1854,12676,683.71,1625
2020-09-29,14530,2281,12249,537.0,1625
2020-09-30,14530,2480,12050,485.89,1625
2020-10-01,14673,2700,11973,443.44,1625
2020-10-02,14673,2766,11907,430.48,1625
2020-10-03,14673,1196,13477,1126.84,1625
2020-10-04,14673,421,14252,3385.27,1625
2020-10-05,14673,2872,11801,410.9,1625
2020-10-06,14673,3356,11317,337.22,1625
2020-10-07,14673,3390,11283,332.83,1625
2020-10-08,14673,43,14630,34023.26,1625
2020-10-09,14673,3426,11247,328.28,1625
2020-10-10,14673,1977,12696,642.19,1625
2020-10-11,14673,1061,13612,1282.94,1625
2020-10-12,14673,3470,11203,322.85,1625
2020-10-13,14673,469,14204,3028.57,1625
2020-10-14,14673,359,14314,3987.19,1625
2020-10-15,14673,385,14288,3711.17,1625
2020-10-16,14673,32,14641,45753.12,1625
2020-10-17,14673,2182,12491,572.46,1625
2020-10-18,14673,1041,13632,1309.51,1625
2020-10-19,14673,3462,11211,323.83,1625
2020-10-20,14673,259,14414,5565.25,1625
2020-10-21,14673,103,14570,14145.63,1625
2020-10-22,14673,110,14563,13239.09,1625
2020-10-23,14673,3469,11204,322.97,1625
2020-10-24,14673,1983,12690,639.94,1625
2020-10-25,14673,1285,13388,1041.87,1625
2020-10-26,14673,3530,11143,315.67,1625
2020-10-27,14673,204,14469,7092.65,1625
2020-10-28,14673,142,14531,10233.1,1625
2020-10-29,14673,250,14423,5769.2,1625
2020-10-30,14673,8,14665,183312.5,1625
2020-10-31,14673,2489,12184,489.51,1625
2020-11-01,13714,1648,12066,732.16,1625
2020-11-02,13714,3950,9764,247.19,1625
2020-11-03,13714,858,12856,1498.37,1625
2020-11-04,13714,874,12840,1469.11,1625
2020-11-05,13714,1045,12669,1212.34,1625
2020-11-06,13714,849,12865,1515.31,1625
2020-11-07,13714,3017,10697,354.56,1625
2020-11-08,13714,2066,11648,563.79,1625
2020-11-09,13714,763,12951,1697.38,1625
2020-11-10,13714,1689,12025,711.96,1625
2020-11-11,13714,1654,12060,729.14,1625
2020-11-12,13714,1756,11958,680.98,1625
2020-11-13,13714,1474,12240,830.39,1625
2020-11-14,13714,3515,10199,290.16,1625
2020-11-15,13714,2481,11233,452.76,1625
2020-11-16,13714,1062,12652,1191.34,1625
2020-11-17,13714,1866,11848,634.94,1625
2020-11-18,13714,1707,12007,703.4,1625
2020-11-19,13714,1688,12026,712.44,1625
2020-11-20,13714,1289,12425,963.93,1625
2020-11-21,13714,3536,10178,287.84,1625
2020-11-22,13714,2514,11200,445.51,1625
2020-11-23,13714,588,13126,2232.31,1625
2020-11-24,13714,1324,12390,935.8,1625
2020-11-25,13714,1114,12600,1131.06,1625
2020-11-26,13714,1061,12653,1192.55,1625
2020-11-27,13714,647,13067,2019.63,1625
2020-11-28,13714,3362,10352,307.91,1625
2020-11-29,13714,2470,11244,455.22,1625
2020-11-30,13714,7,13707,195814.29,1625
2020-12-01,14643,794,13849,1744.21,1625
2020-12-02,14643,648,13995,2159.72,1625
2020-12-03,14643,669,13974,2088.79,1625
2020-12-04,14643,337,14306,4245.1,1625
2020-12-05,14643,3357,11286,336.19,1625
2020-12-06,14643,2213,12430,561.68,1625
2020-12-07,14643,4799,9844,205.13,1625
2020-12-08,14643,819,13824,1687.91,1625
2020-12-09,14643,745,13898,1865.5,1625
2020-12-10,14643,827,13816,1670.62,1625
2020-12-11,14643,543,14100,2596.69,1625
2020-12-12,14643,3655,10988,300.63,1625
2020-12-13,14643,2580,12063,467.56,1625
2020-12-14,14643,211,14432,6839.81,1625
2020-12-15,14643,1061,13582,1280.11,1625
2020-12-16,14643,952,13691,1438.13,1625
2020-12-17,14643,984,13659,1388.11,1625
2020-12-18,14643,633,14010,2213.27,1625
2020-12-19,14643,3803,10840,285.04,1625
2020-12-20,14643,2753,11890,431.89,1625
2020-12-21,14643,25,14618,58472.0,1625
2020-12-22,14643,766,13877,1811.62,1625
2020-12-23,14643,543,14100,2596.69,1625
2020-12-24,14643,459,14184,3090.2,1625
2020-12-25,14643,5345,9298,173.96,1625
2020-12-26,14643,3519,11124,316.11,1625
2020-12-27,14643,2615,12028,459.96,1625
2020-12-28,14643,4830,9813,203.17,1625
2020-12-29,14643,5225,9418,180.25,1625
2020-12-30,14643,5128,9515,185.55,1625
2020-12-31,14643,5085,9558,187.96,1625
2021-01-01,11159,4857,6302,129.75,1625
2021-01-02,11159,3155,8004,253.69,1625
2021-01-03,11159,1919,9240,481.5,1625
2021-01-04,11159,4378,6781,154.89,1625
2021-01-05,11159,4749,6410,134.98,1625
2021-01-06,11159,4814,6345,131.8,1625
2021-01-07,11159,4755,6404,134.68,1625
2021-01-08,11159,4556,6603,144.93,1625
2021-01-09,11159,2884,8275,286.93,1625
2021-01-10,11159,1935,9224,476.69,1625
2021-01-11,11159,4284,6875,160.48,1625
2021-01-12,11159,4685,6474,138.19,1625
2021-01-13,11159,4918,6241,126.9,1625
2021-01-14,11159,4959,6200,125.03,1625
2021-01-15,11159,4376,6783,155.0,1625
2021-01-16,11159,2980,8179,274.46,1625
2021-01-17,11159,2039,9120,447.28,1625
2021-01-18,11159,4311,6848,158.85,1625
2021-01-19,11159,4965,6194,124.75,1625
2021-01-20,11159,4865,6294,129.37,1625
2021-01-21,11159,4797,6362,132.62,1625
2021-01-22,11159,4595,6564,142.85,1625
2021-01-23,11159,3222,7937,246.34,1625
2021-01-24,11159,2120,9039,426.37,1625
2021-01-25,11159,4604,6555,142.38,1625
2021-01-26,11159,4831,6328,130.99,1625
2021-01-27,11159,4836,6323,130.75,1625
2021-01-28,11159,4659,6500,139.51,1625
2021-01-29,11159,4615,6544,141.8,1625
2021-01-30,11159,3025,8134,268.89,1625
2021-01-31,11159,2117,9042,427.11,1625
2021-02-01,12713,4448,8265,185.81,1625
2021-02-02,12713,4757,7956,167.25,1625
2021-02-03,12713,4460,8253,185.04,1625
2021-02-04,12713,4581,8132,177.52,1625
2021-02-05,12713,4356,8357,191.85,1625
2021-02-06,12713,2745,9968,363.13,1625
2021-02-07,12713,1606,11107,691.59,1625
2021-02-08,12713,4029,8684,215.54,1625
2021-02-09,12713,4279,8434,197.1,1625
2021-02-10,12713,4333,8380,193.4,1625
2021-02-11,12713,4280,8433,197.03,1625
2021-02-12,12713,4016,8697,216.56,1625
2021-02-13,12713,2463,10250,416.16,1625
2021-02-14,12713,1616,11097,686.7,1625
2021-02-15,12713,3886,8827,227.15,1625
2021-02-16,12713,4195,8518,203.05,1625
2021-02-17,12713,4184,8529,203.85,1625
2021-02-18,12713,4327,8386,193.81,1625
2021-02-19,12713,4039,8674,214.76,1625
2021-02-20,12713,2524,10189,403.68,1625
2021-02-21,12713,1785,10928,612.21,1625
2021-02-22,12713,4068,8645,212.51,1625
2021-02-23,12713,4588,8125,177.09,1625
2021-02-24,12713,4382,8331,190.12,1625
2021-02-25,12713,4536,8177,180.27,1625
2021-02-26,12713,4324,8389,194.01,1625
2021-02-27,12713,2714,9999,368.42,1625
2021-02-28,12713,1968,10745,545.99,1625
2021-03-01,12941,4186,8755,209.15,1625
2021-03-02,12941,4859,8082,166.33,1625
2021-03-03,12941,4474,8467,189.25,1625
2021-03-04,12941,4560,8381,183.79,1625
2021-03-05,12941,4622,8319,179.99,1625
2021-03-06,12941,2882,10059,349.03,1625
2021-03-07,12941,1823,11118,609.87,1625
2021-03-08,12941,4014,8927,222.4,1625
2021-03-09,12941,4668,8273,177.23,1625
2021-03-10,12941,4533,8408,185.48,1625
2021-03-11,12941,4668,8273,177.23,1625
2021-03-12,12941,4525,8416,185.99,1625
2021-03-13,12941,2780,10161,365.5,1625
2021-03-14,12941,1810,11131,614.97,1625
2021-03-15,12941,4102,8839,215.48,1625
2021-03-16,12941,4815,8126,168.76,1625
2021-03-17,12941,4651,8290,178.24,1625
2021-03-18,12941,4541,8400,184.98,1625
2021-03-19,12941,4301,8640,200.88,1625
2021-03-20,12941,2591,10350,399.46,1625
2021-03-21,12941,1825,11116,609.1,1625
2021-03-22,12941,4327,8614,199.08,1625
2021-03-23,12941,4799,8142,169.66,1625
2021-03-24,12941,4824,8117,168.26,1625
2021-03-25,12941,4744,8197,172.79,1625
2021-03-26,12941,4596,8345,181.57,1625
2021-03-27,12941,3232,9709,300.4,1625
2021-03-28,12941,2142,10799,504.15,1625
2021-03-29,12941,4543,8398,184.86,1625
2021-03-30,12941,4903,8038,163.94,1625
2021-03-31,12941,5027,7914,157.43,1625
2021-04-01,12302,4989,7313,146.58,1625
2021-04-02,12302,4962,7340,147.92,1625
2021-04-03,12302,3359,8943,266.24,1625
2021-04-04,12302,2386,9916,415.59,1625
2021-04-05,12302,4691,7611,162.25,1625
2021-04-06,12302,5169,7133,138.0,1625
2021-04-07,12302,5304,6998,131.94,1625
2021-04-08,12302,5516,6786,123.02,1625
2021-04-09,12302,5219,7083,135.72,1625
2021-04-10,12302,3545,8757,247.02,1625
2021-04-11,12302,2470,9832,398.06,1625
2021-04-12,12302,4863,7439,152.97,1625
2021-04-13,12302,5149,7153,138.92,1625
2021-04-14,12302,5337,6965,130.5,1625
2021-04-15,12302,5143,7159,139.2,1625
2021-04-16,12302,4942,7360,148.93,1625
2021-04-17,12302,3245,9057,279.11,1625
2021-04-18,12302,2434,9868,405.42,1625
2021-04-19,12302,4611,7691,166.8,1625
2021-04-20,12302,5162,7140,138.32,1625
2021-04-21,12302,5004,7298,145.84,1625
2021-04-22,12302,5021,7281,145.01,1625
2021-04-23,12302,5145,7157,139.11,1625
2021-04-24,12302,3351,8951,267.11,1625
2021-04-25,12302,2520,9782,388.17,1625
2021-04-26,12302,4594,7708,167.78,1625
2021-04-27,12302,5149,7153,138.92,1625
2021-04-28,12302,5240,7062,134.77,1625
2021-04-29,12302,5096,7206,141.41,1625
2021-04-30,12302,5161,7141,138.36,1625
2021-05-01,14156,3473,10683,307.6,1625
2021-05-02,14156,2236,11920,533.09,1625
2021-05-03,14156,4793,9363,195.35,1625
2021-05-04,14156,5569,8587,154.19,1625
2021-05-05,14156,5438,8718,160.32,1625
2021-05-06,14156,5456,8700,159.46,1625
2021-05-07,14156,5144,9012,175.19,1625
2021-05-08,14156,3689,10467,283.74,1625
2021-05-09,14156,2810,11346,403.77,1625
2021-05-10,14156,4851,9305,191.82,1625
2021-05-11,14156,5534,8622,155.8,1625
2021-05-12,14156,5232,8924,170.57,1625
2021-05-13,14156,5576,8580,153.87,1625
2021-05-14,14156,5285,8871,167.85,1625
2021-05-15,14156,3604,10552,292.79,1625
2021-05-16,14156,2875,11281,392.38,1625
2021-05-17,14156,5108,9048,177.13,1625
2021-05-18,14156,5603,8553,152.65,1625
2021-05-19,14156,5346,8810,164.8,1625
2021-05-20,14156,5471,8685,158.75,1625
2021-05-21,14156,5393,8763,162.49,1625
2021-05-22,14156,3612,10544,291.92,1625
2021-05-23,14156,2585,11571,447.62,1625
2021-05-24,14156,4945,9211,186.27,1625
2021-05-25,14156,5480,8676,158.32,1625
2021-05-26,14156,5530,8626,155.99,1625
2021-05-27,14156,5316,8840,166.29,1625
2021-05-28,14156,5034,9122,181.21,1625
2021-05-29,14156,3264,10892,333.7,1625
2021-05-30,14156,2696,11460,425.07,1625
2021-05-31,14156,5039,9117,180.93,1625
2021-06-01,14171,5342,8829,165.28,1625
2021-06-02,14171,5275,8896,168.64,1625
2021-06-03,14171,5435,8736,160.74,1625
2021-06-04,14171,5236,8935,170.65,1625
2021-06-05,14171,3852,10319,267.89,1625
2021-06-06,14171,2752,11419,414.93,1625
2021-06-07,14171,4761,9410,197.65,1625
2021-06-08,14171,5408,8763,162.04,1625
2021-06-09,14171,5473,8698,158.93,1625
2021-06-10,14171,5477,8694,158.74,1625
2021-06-11,14171,5347,8824,165.03,1625
2021-06-12,14171,3788,10383,274.1,1625
2021-06-13,14171,3082,11089,359.8,1625
2021-06-14,14171,5306,8865,167.08,1625
2021-06-15,14171,5466,8705,159.26,1625
2021-06-16,14171,5471,8700,159.02,1625
2021-06-17,14171,5611,8560,152.56,1625
2021-06-18,14171,5670,8501,149.93,1625
2021-06-19,14171,3748,10423,278.09,1625
2021-06-20,14171,2818,11353,402.87,1625
2021-06-21,14171,5182,8989,173.47,1625
2021-06-22,14171,5606,8565,152.78,1625
2021-06-23,14171,5533,8638,156.12,1625
2021-06-24,14171,5473,8698,158.93,1625
2021-06-25,14171,5231,8940,170.9,1625
2021-06-26,14171,3750,10421,277.89,1625
2021-06-27,14171,2047,12124,592.28,1625
2021-06-28,14171,4619,9552,206.8,1625
2021-06-29,14171,5091,9080,178.35,1625
2021-06-30,14171,4900,9271,189.2,1625
2021-07-01,14293,5059,9234,182.53,1625
2021-07-02,14293,4854,9439,194.46,1625
2021-07-03,14293,3251,11042,339.65,1625
2021-07-04,14293,2563,11730,457.67,1625
2021-07-05,14293,4719,9574,202.88,1625
2021-07-06,14293,5291,9002,170.14,1625
2021-07-07,14293,5279,9014,170.75,1625
2021-07-08,14293,4890,9403,192.29,1625
2021-07-09,14293,5115,9178,179.43,1625
2021-07-10,14293,3524,10769,305.59,1625
2021-07-11,14293,2388,11905,498.53,1625
2021-07-12,14293,4718,9575,202.95,1625
2021-07-13,14293,5340,8953,167.66,1625
2021-07-14,14293,5102,9191,180.15,1625
2021-07-15,14293,4935,9358,189.63,1625
2021-07-16,14293,5045,9248,183.31,1625
2021-07-17,14293,3297,10996,333.52,1625
2021-07-18,14293,2511,11782,469.22,1625
2021-07-19,14293,4605,9688,210.38,1625
2021-07-20,14293,5260,9033,171.73,1625
2021-07-21,14293,5312,8981,169.07,1625
2021-07-22,14293,4735,9558,201.86,1625
2021-07-23,14293,4671,9622,205.99,1625
2021-07-24,14293,2930,11363,387.82,1625
2021-07-25,14293,2177,12116,556.55,1625
2021-07-26,14293,4486,9807,218.61,1625
2021-07-27,14293,4656,9637,206.98,1625
2021-07-28,14293,4395,9898,225.21,1625
2021-07-29,14293,4186,10107,241.45,1625
2021-07-30,14293,3941,10352,262.67,1625
2021-07-31,14293,2304,11989,520.36,1625
2021-08-01,11164,1058,10106,955.2,1625
2021-08-02,11164,3191,7973,249.86,1625
2021-08-03,11164,3367,7797,231.57,1625
2021-08-04,11164,3413,7751,227.1,1625
2021-08-05,11164,3108,8056,259.2,1625
2021-08-06,11164,2663,8501,319.23,1625
2021-08-07,11164,951,10213,1073.92,1625
2021-08-08,11164,951,10213,1073.92,1625
2021-08-09,11164,2126,9038,425.12,1625
2021-08-10,11164,2471,8693,351.8,1625
2021-08-11,11164,2616,8548,326.76,1625
2021-08-12,11164,2438,8726,357.92,1625
2021-08-13,11164,1613,9551,592.13,1625
2021-08-14,11164,450,10714,2380.89,1625
2021-08-15,11164,49,11115,22683.67,1625
2021-08-16,11164,2162,9002,416.37,1625
2021-08-17,11164,2395,8769,366.14,1625
2021-08-18,11164,2230,8934,400.63,1625
2021-08-19,11164,2276,8888,390.51,1625
2021-08-20,11164,2255,8909,395.08,1625
2021-08-21,11164,776,10388,1338.66,1625
2021-08-22,11164,776,10388,1338.66,1625
2021-08-23,11164,2218,8946,403.34,1625
2021-08-24,11164,2567,8597,334.9,1625
2021-08-25,11164,2511,8653,344.6,1625
2021-08-26,11164,2698,8466,313.79,1625
2021-08-27,11164,2751,8413,305.82,1625
2021-08-28,11164,1158,10006,864.08,1625
2021-08-29,11164,197,10967,5567.01,1625
2021-08-30,11164,2583,8581,332.21,1625
2021-08-31,11164,2990,8174,273.38,1625
2021-09-01,14335,3340,10995,329.19,1625
2021-09-02,14335,2769,11566,417.7,1625
2021-09-03,14335,2880,11455,397.74,1625
2021-09-04,14335,1528,12807,838.15,1625
2021-09-05,14335,363,13972,3849.04,1625
2021-09-06,14335,2790,11545,413.8,1625
2021-09-07,14335,3116,11219,360.04,1625
2021-09-08,14335,2573,11762,457.13,1625
2021-09-09,14335,2937,11398,388.08,1625
2021-09-10,14335,2660,11675,438.91,1625
2021-09-11,14335,1017,13318,1309.54,1625
2021-09-12,14335,72,14263,19809.72,1625
2021-09-13,14335,2420,11915,492.36,1625
2021-09-14,14335,3070,11265,366.94,1625
2021-09-15,14335,2944,11391,386.92,1625
2021-09-16,14335,2792,11543,413.43,1625
2021-09-17,14335,2623,11712,446.51,1625
2021-09-18,14335,1333,13002,975.39,1625
2021-09-19,14335,450,13885,3085.56,1625
2021-09-20,14335,2976,11359,381.69,1625
2021-09-21,14335,3303,11032,334.0,1625
2021-09-22,14335,3357,10978,327.02,1625
2021-09-23,14335,3494,10841,310.27,1625
2021-09-24,14335,3344,10991,328.68,1625
2021-09-25,14335,2197,12138,552.48,1625
2021-09-26,14335,1018,13317,1308.15,1625
2021-09-27,14335,3863,10472,271.08,1625
2021-09-28,14335,4214,10121,240.18,1625
2021-09-29,14335,4425,9910,223.95,1625
2021-09-30,14335,4455,9880,221.77,1625
2021-10-01,14353,4872,9481,194.6,1625
2021-10-02,14353,3445,10908,316.63,1625
2021-10-03,14353,2713,11640,429.05,1625
2021-10-04,14353,5048,9305,184.33,1625
2021-10-05,14353,5699,8654,151.85,1625
2021-10-06,14353,5987,8366,139.74,1625
2021-10-07,14353,5659,8694,153.63,1625
2021-10-08,14353,5647,8706,154.17,1625
2021-10-09,14353,4433,9920,223.78,1625
2021-10-10,14353,3249,11104,341.77,1625
2021-10-11,14353,5810,8543,147.04,1625
2021-10-12,14353,6348,8005,126.1,1625
2021-10-13,14353,6214,8139,130.98,1625
2021-10-14,14353,6298,8055,127.9,1625
2021-10-15,14353,6057,8296,136.97,1625
2021-10-16,14353,4611,9742,211.28,1625
2021-10-17,14353,3694,10659,288.55,1625
2021-10-18,14353,5934,8419,141.88,1625
2021-10-19,14353,6346,8007,126.17,1625
2021-10-20,14353,6574,7779,118.33,1625
2021-10-21,14353,6204,8149,131.35,1625
2021-10-22,14353,6423,7930,123.46,1625
2021-10-23,14353,4708,9645,204.86,1625
2021-10-24,14353,3766,10587,281.12,1625
2021-10-25,14353,6111,8242,134.87,1625
2021-10-26,14353,6546,7807,119.26,1625
2021-10-27,14353,6716,7637,113.71,1625
2021-10-28,14353,6601,7752,117.44,1625
2021-10-29,14353,6541,7812,119.43,1625
2021-10-30,14353,5242,9111,173.81,1625
2021-10-31,14353,4161,10192,244.94,1625
2021-11-01,14757,6554,8203,125.16,1625
2021-11-02,14757,7151,7606,106.36,1625
2021-11-03,14757,7025,7732,110.06,1625
2021-11-04,14757,7043,7714,109.53,1625
2021-11-05,14757,7291,7466,102.4,1625
2021-11-06,14757,5779,8978,155.36,1625
2021-11-07,14757,4919,9838,200.0,1625
2021-11-08,14757,7509,7248,96.52,1625
2021-11-09,14757,7676,7081,92.25,1625
2021-11-10,14757,7765,6992,90.05,1625
2021-11-11,14757,7771,6986,89.9,1625
2021-11-12,14757,7652,7105,92.85,1625
2021-11-13,14757,6315,8442,133.68,1625
2021-11-14,14757,5448,9309,170.87,1625
2021-11-15,14757,7387,7370,99.77,1625
2021-11-16,14757,8002,6755,84.42,1625
2021-11-17,14757,7893,6864,86.96,1625
2021-11-18,14757,8229,6528,79.33,1625
2021-11-19,14757,7837,6920,88.3,1625
2021-11-20,14757,6317,8440,133.61,1625
2021-11-21,14757,5459,9298,170.32,1625
2021-11-22,14757,7843,6914,88.16,1625
2021-11-23,14757,7946,6811,85.72,1625
2021-11-24,14757,7856,6901,87.84,1625
2021-11-25,14757,7879,6878,87.3,1625
2021-11-26,14757,7886,6871,87.13,1625
2021-11-27,14757,6263,8494,135.62,1625
2021-11-28,14757,5229,9528,182.21,1625
2021-11-29,14757,8029,6728,83.8,1625
2021-11-30,14757,7996,6761,84.55,1625
2021-12-01,14828,8141,6687,82.14,1625
2021-12-02,14828,8046,6782,84.29,1625
2021-12-03,14828,7860,6968,88.65,1625
2021-12-04,14828,6364,8464,133.0,1625
2021-12-05,14828,5300,9528,179.77,1625
2021-12-06,14828,7808,7020,89.91,1625
2021-12-07,14828,8068,6760,83.79,1625
2021-12-08,14828,8074,6754,83.65,1625
2021-12-09,14828,8159,6669,81.74,1625
2021-12-10,14828,8367,6461,77.22,1625
2021-12-11,14828,6454,8374,129.75,1625
2021-12-12,14828,5852,8976,153.38,1625
2021-12-13,14828,8124,6704,82.52,1625
2021-12-14,14828,8669,6159,71.05,1625
2021-12-15,14828,8840,5988,67.74,1625
2021-12-16,14828,8781,6047,68.86,1625
2021-12-17,14828,8916,5912,66.31,1625
2021-12-18,14828,7121,7707,108.23,1625
2021-12-19,14828,6048,8780,145.17,1625
2021-12-20,14828,8556,6272,73.31,1625
2021-12-21,14828,8874,5954,67.09,1625
2021-12-22,14828,8586,6242,72.7,1625
2021-12-23,14828,8494,6334,74.57,1625
2021-12-24,14828,8473,6355,75.0,1625
2021-12-25,14828,6856,7972,116.28,1625
2021-12-26,14828,5393,9435,174.95,1625
2021-12-27,14828,8050,6778,84.2,1625
2021-12-28,14828,8460,6368,75.27,1625
2021-12-29,14828,8212,6616,80.57,1625
2021-12-30,14828,8377,6451,77.01,1625
2021-12-31,14828,8173,6655,81.43,1625
2022-01-01,12154,6298,5856,92.98,1625
2022-01-02,12154,5991,6163,102.87,1625
2022-01-03,12154,8131,4023,49.48,1625
2022-01-04,12154,8434,3720,44.11,1625
2022-01-05,12154,8018,4136,51.58,1625
2022-01-06,12154,8069,4085,50.63,1625
2022-01-07,12154,8053,4101,50.93,1625
2022-01-08,12154,6538,5616,85.9,1625
2022-01-09,12154,5391,6763,125.45,1625
2022-01-10,12154,7821,4333,55.4,1625
2022-01-11,12154,8096,4058,50.12,1625
2022-01-12,12154,8139,4015,49.33,1625
2022-01-13,12154,8248,3906,47.36,1625
2022-01-14,12154,8083,4071,50.36,1625
2022-01-15,12154,6483,5671,87.47,1625
2022-01-16,12154,5394,6760,125.32,1625
2022-01-17,12154,7803,4351,55.76,1625
2022-01-18,12154,8644,3510,40.61,1625
2022-01-19,12154,8431,3723,44.16,1625
2022-01-20,12154,8357,3797,45.43,1625
2022-01-21,12154,8328,3826,45.94,1625
2022-01-22,12154,6503,5651,86.9,1625
2022-01-23,12154,5689,6465,113.64,1625
2022-01-24,12154,8243,3911,47.45,1625
2022-01-25,12154,8277,3877,46.84,1625
2022-01-26,12154,8490,3664,43.16,1625
2022-01-27,12154,8657,3497,40.4,1625
2022-01-28,12154,8801,3353,38.1,1625
2022-01-29,12154,7017,5137,73.21,1625
2022-01-30,12154,5686,6468,113.75,1625
2020-02-01,53056,32326,20730,64.13,1608
2020-02-02,53056,29238,23818,81.46,1608
2020-02-03,53056,40733,12323,30.25,1608
2020-02-04,53056,41810,11246,26.9,1608
2020-02-05,53056,41775,11281,27.0,1608
2020-02-06,53056,41673,11383,27.32,1608
2020-02-07,53056,42356,10700,25.26,1608
2020-02-08,53056,32072,20984,65.43,1608
2020-02-09,53056,28956,24100,83.23,1608
