DATE,ZNR,ZNAME,BEZIRK,BEZIRK_NAME,LONGITUDE,LATITUDE,DTVMS,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet,DTVMS_full_exog,DTVMS_full_noex,DTVMS_full_prophet,DTVMS_ensemble,ISTCOVID19,POP,AUSPENDLER,PKW_DENSITY,CAR,PUBLIC_TRANSPORT,BY_FOOT,BIKE
2021-08-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,17452.0,,,,17452.0,17452.0,17452.0,17452.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-09-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19919.0,,,,19919.0,19919.0,19919.0,19919.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-10-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19578.0,,,,19578.0,19578.0,19578.0,19578.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-11-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18243.0,,,,18243.0,18243.0,18243.0,18243.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-12-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,17191.0,,,,17191.0,17191.0,17191.0,17191.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2022-01-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,16511.0,,,,16511.0,16511.0,16511.0,16511.0,1.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-02-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18221.0,,,,18221.0,18221.0,18221.0,18221.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-03-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18441.0,,,,18441.0,18441.0,18441.0,18441.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-04-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18419.0,,,,18419.0,18419.0,18419.0,18419.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-05-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19659.0,,,,19659.0,19659.0,19659.0,19659.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-06-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18876.0,,,,18876.0,18876.0,18876.0,18876.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-07-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18432.0,,,,18432.0,18432.0,18432.0,18432.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-08-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,17610.0,,,,17610.0,17610.0,17610.0,17610.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-09-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19556.0,,,,19556.0,19556.0,19556.0,19556.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-10-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19624.0,,,,19624.0,19624.0,19624.0,19624.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-11-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19483.0,,,,19483.0,19483.0,19483.0,19483.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-12-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18357.0,,,,18357.0,18357.0,18357.0,18357.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2023-01-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,17608.0,,,,17608.0,17608.0,17608.0,17608.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-02-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18945.0,,,,18945.0,18945.0,18945.0,18945.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-03-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19931.0,,,,19931.0,19931.0,19931.0,19931.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-04-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19529.0,,,,19529.0,19529.0,19529.0,19529.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-05-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19983.0,,,,19983.0,19983.0,19983.0,19983.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-06-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,20515.0,,,,20515.0,20515.0,20515.0,20515.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-07-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19182.0,,,,19182.0,19182.0,19182.0,19182.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-08-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,17891.0,,,,17891.0,17891.0,17891.0,17891.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-09-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,20368.0,,,,20368.0,20368.0,20368.0,20368.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-10-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19787.0,,,,19787.0,19787.0,19787.0,19787.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-11-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19784.0,,,,19784.0,19784.0,19784.0,19784.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-12-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18342.0,,,,18342.0,18342.0,18342.0,18342.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2024-01-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,17666.0,,,,17666.0,17666.0,17666.0,17666.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-02-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18691.0,,,,18691.0,18691.0,18691.0,18691.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-03-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19047.0,,,,19047.0,19047.0,19047.0,19047.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-04-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19968.0,,,,19968.0,19968.0,19968.0,19968.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-05-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19196.0,,,,19196.0,19196.0,19196.0,19196.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-06-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19566.0,,,,19566.0,19566.0,19566.0,19566.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-07-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,17953.0,,,,17953.0,17953.0,17953.0,17953.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-08-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,17343.0,,,,17343.0,17343.0,17343.0,17343.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-09-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19109.0,,,,19109.0,19109.0,19109.0,19109.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-10-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,19466.0,,,,19466.0,19466.0,19466.0,19466.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-11-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,20076.0,,,,20076.0,20076.0,20076.0,20076.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-12-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,18435.0,,,,18435.0,18435.0,18435.0,18435.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2025-01-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,18362.804657121727,17588.57861422826,17269.137180674014,18362.804657121727,17588.57861422826,17269.137180674014,17507.162819300647,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-02-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19333.75300988437,18757.94329000762,18816.15059719572,19333.75300988437,18757.94329000762,18816.15059719572,18785.28891986974,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-03-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19505.381587785287,18922.90431027832,18189.98408447009,19505.381587785287,18922.90431027832,18189.98408447009,18715.27088234579,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-04-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19379.4931116315,18862.92429196664,17777.697450555886,19379.4931116315,18862.92429196664,17777.697450555886,18549.447500110786,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-05-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19679.9033238525,19055.12244211793,18499.387936359788,19679.9033238525,19055.12244211793,18499.387936359788,18900.880648881463,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-06-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20251.959860753137,19593.7647857408,19374.041028678672,20251.959860753137,19593.7647857408,19374.041028678672,19539.956737727476,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-07-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19561.29036159607,18474.67330881966,19186.5448989112,19561.29036159607,18474.67330881966,19186.5448989112,18705.179184077213,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-08-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,18917.58759137641,17673.34586122831,18630.50650940227,18917.58759137641,17673.34586122831,18630.50650940227,17979.49376767574,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-09-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20211.249930205944,19518.598809503088,19266.521865394847,20211.249930205944,19518.598809503088,19266.521865394847,19455.777819114548,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-10-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20157.97510688081,19495.132256060293,19111.19838625345,20157.97510688081,19495.132256060293,19111.19838625345,19392.60781822881,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-11-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20009.37226746368,19415.212462201773,18532.713029194907,20009.37226746368,19415.212462201773,18532.713029194907,19163.33320095391,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-12-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,18719.802736643844,18016.49655970539,17531.224807053677,18719.802736643844,18016.49655970539,17531.224807053677,17884.564175422398,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2026-01-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,18820.38408644036,17288.96063878128,16501.17255903013,18820.38408644036,17288.96063878128,16501.17255903013,17081.582464647126,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-02-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19858.978222054204,18542.20834883155,17918.025657484934,19858.978222054204,18542.20834883155,17918.025657484934,18379.702050415144,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-03-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19960.105420399603,18730.36538117253,17774.780698697406,19960.105420399603,18730.36538117253,17774.780698697406,18467.859252429364,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-04-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19686.52875629104,18610.526805637062,17657.23360504584,19686.52875629104,18610.526805637062,17657.23360504584,18346.018741724238,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-05-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20148.88189868212,18893.70671223479,18133.591568850807,20148.88189868212,18893.70671223479,18133.591568850807,18689.73115782978,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-06-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20759.76551116797,19452.44583647184,18790.30382791948,20759.76551116797,19452.44583647184,18790.30382791948,19278.4944421435,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-07-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20215.024980296912,18377.45691910996,18364.94958130744,20215.024980296912,18377.45691910996,18364.94958130744,18405.80757630765,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-08-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19567.61180817,17562.15257426816,17629.904570998326,19567.61180817,17562.15257426816,17629.904570998326,17617.2833654673,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-09-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20783.93984218253,19414.925866605165,18967.53404726708,20783.93984218253,19414.925866605165,18967.53404726708,19305.867339499364,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-10-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20664.791331666005,19360.59443555733,18874.088577749884,20664.791331666005,19360.59443555733,18874.088577749884,19238.78146235597,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-11-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20393.211319683804,19224.03060143562,18340.8902092167,20393.211319683804,19224.03060143562,18340.8902092167,18981.995559496037,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2026-12-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19160.63041717974,17845.463240210232,16855.144759855833,19160.63041717974,17845.463240210232,16855.144759855833,17574.126231401013,0.0,229942.3,0.1117301646076721,423.4055137121365,0.2451790714720492,0.3067082566169081,0.3554834514835276,0.0926292204275149
2027-01-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19458.76657851324,17127.82180931799,15599.568717734544,19458.76657851324,17127.82180931799,15599.568717734544,16714.355796524822,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-02-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20508.343032001263,18388.037030168955,16896.081546430716,20508.343032001263,18388.037030168955,16896.081546430716,17981.681538881858,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-03-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20598.044541728355,18578.132845205444,17243.037572994275,20598.044541728355,18578.132845205444,17243.037572994275,18216.638737654837,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-04-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20300.58858042725,18453.36816955842,17410.24339337426,20300.58858042725,18453.36816955842,17410.24339337426,18175.62383883373,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-05-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20789.13217944653,18744.063014625262,17629.27179159959,20789.13217944653,18744.063014625262,17629.27179159959,18448.47458283013,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-06-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21406.299786535616,19304.464415969986,18066.43691385843,21406.299786535616,19304.464415969986,18066.43691385843,18973.24510235675,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-07-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20885.16353285917,18233.116908954937,17409.590363539428,20885.16353285917,18233.116908954937,17409.590363539428,18034.67450872029,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-08-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20237.151058307427,17416.660354114065,16511.139864275614,20237.151058307427,17416.660354114065,16511.139864275614,17196.7917410301,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-09-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21440.968744551195,19270.0548373718,18553.88705758072,21440.968744551195,19270.0548373718,18553.88705758072,19095.119457684374,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-10-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21311.164534171417,19213.176809104625,18510.391696941067,21311.164534171417,19213.176809104625,18510.391696941067,19040.94565503868,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-11-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21019.691170854006,19071.93895741357,18011.52343463393,21019.691170854006,19071.93895741357,18011.52343463393,18790.810802463508,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2027-12-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,19796.32901962356,17695.034328615016,16038.590325156494,19796.32901962356,17695.034328615016,16038.590325156494,17239.466839980058,0.0,236412.05,0.1117483885847484,423.4099368982743,0.2419066119226699,0.3078523496249193,0.3568033986776868,0.0934376397747237
2028-01-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20130.33721077413,16978.20943272473,14776.4913502426,20130.33721077413,16978.20943272473,14776.4913502426,16378.943660598668,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-02-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21181.69022278946,18238.999633236414,15962.556390194464,21181.69022278946,18238.999633236414,15962.556390194464,17613.873270396143,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-03-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21269.54346244358,18429.25544996713,16323.70815980166,21269.54346244358,18429.25544996713,16323.70815980166,17853.126355590837,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-04-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20968.224708918155,18304.084286795627,15607.084839575657,20968.224708918155,18304.084286795627,15607.084839575657,17549.122360568967,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-05-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21461.004964076645,18595.39926032132,16561.829935838163,21461.004964076645,18595.39926032132,16561.829935838163,18041.101317147517,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-06-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,22079.18909362342,19155.93783329602,17652.410452387485,22079.18909362342,19155.93783329602,17652.410452387485,18760.15577689231,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-07-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21561.8711489482,18084.890812519785,17708.69844012324,21561.8711489482,18084.890812519785,17708.69844012324,18033.77639002758,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-08-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20913.761729624508,17268.339179392176,17347.214827103257,20913.761729624508,17268.339179392176,17347.214827103257,17355.394530168345,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-09-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,22115.55569829949,19121.78492298698,17285.92444547015,22115.55569829949,19121.78492298698,17285.92444547015,18628.47573798567,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-10-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21984.02778502336,19064.696752726908,17057.10779773619,21984.02778502336,19064.696752726908,17057.10779773619,18519.056826761695,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-11-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21689.3364040098,18923.073206721485,16422.317359996763,21689.3364040098,18923.073206721485,16422.317359996763,18228.21015458541,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2028-12-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20467.465510050817,17546.305784708544,15901.502906640002,20467.465510050817,17546.305784708544,15901.502906640002,17108.505095814253,0.0,242841.25,0.1117548798840388,423.4112687135221,0.2387846586614251,0.3092768623114417,0.3584531070718691,0.0934853719552639
2029-01-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,20899.779932691665,16829.54826835953,14826.373535120736,20899.779932691665,16829.54826835953,14826.373535120736,16305.304461530885,0.0,249510.13,0.1117571920558717,423.41166972125706,0.2354788170838711,0.3104903599603647,0.3598592724888364,0.0941715504669274
2029-02-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,21951.42032699719,18090.38591553449,16373.38695164564,21951.42032699719,18090.38591553449,16373.38695164564,17647.532829944896,0.0,249510.13,0.1117571920558717,423.41166972125706,0.2354788170838711,0.3104903599603647,0.3598592724888364,0.0941715504669274
2029-03-01,1212,Donaustadtstraße II,1220.0,Donaustadt,16.443832333595523,48.22141578074583,,22038.97458405737,18280.654935426628,15747.220438918,22038.97458405737,18280.654935426628,15747.220438918,17593.393309459898,0.0,249510.13,0.1117571920558717,423.41166972125706,0.2354788170838711,0.3104903599603647,0.3598592724888364,0.0941715504669274
