DATE,BEZIRK,AUSPENDLER
2028-08-01,1070,0.09257857589893742
2028-09-01,1070,0.09257857589893742
2028-10-01,1070,0.09257857589893742
2028-11-01,1070,0.09257857589893742
2028-12-01,1070,0.09257857589893742
2029-01-01,1070,0.09257865910030877
2029-02-01,1070,0.09257865910030877
2029-03-01,1070,0.09257865910030877
2029-04-01,1070,0.09257865910030877
2029-05-01,1070,0.09257865910030877
2029-06-01,1070,0.09257865910030877
2029-07-01,1070,0.09257865910030877
2029-08-01,1070,0.09257865910030877
2029-09-01,1070,0.09257865910030877
2029-10-01,1070,0.09257865910030877
2029-11-01,1070,0.09257865910030877
2029-12-01,1070,0.09257865910030877
2030-01-01,1070,0.09257864068092904
2030-02-01,1070,0.09257864068092904
2030-03-01,1070,0.09257864068092904
2030-04-01,1070,0.09257864068092904
2030-05-01,1070,0.09257864068092904
2030-06-01,1070,0.09257864068092904
2030-07-01,1070,0.09257864068092904
2030-08-01,1070,0.09257864068092904
2030-09-01,1070,0.09257864068092904
2030-10-01,1070,0.09257864068092904
2030-11-01,1070,0.09257864068092904
2030-12-01,1070,0.09257864068092904
2011-01-01,1080,0.09699999999999999
2011-02-01,1080,0.09699999999999999
2011-03-01,1080,0.09699999999999999
2011-04-01,1080,0.09699999999999999
2011-05-01,1080,0.09699999999999999
2011-06-01,1080,0.09699999999999999
2011-07-01,1080,0.09699999999999999
2011-08-01,1080,0.09699999999999999
2011-09-01,1080,0.09699999999999999
2011-10-01,1080,0.09699999999999999
2011-11-01,1080,0.09699999999999999
2011-12-01,1080,0.09699999999999999
2012-01-01,1080,0.09699999999999999
2012-02-01,1080,0.09699999999999999
2012-03-01,1080,0.09699999999999999
2012-04-01,1080,0.09699999999999999
2012-05-01,1080,0.09699999999999999
2012-06-01,1080,0.09699999999999999
2012-07-01,1080,0.09699999999999999
2012-08-01,1080,0.09699999999999999
2012-09-01,1080,0.09699999999999999
2012-10-01,1080,0.09699999999999999
2012-11-01,1080,0.09699999999999999
2012-12-01,1080,0.09699999999999999
2013-01-01,1080,0.096
2013-02-01,1080,0.096
2013-03-01,1080,0.096
2013-04-01,1080,0.096
2013-05-01,1080,0.096
2013-06-01,1080,0.096
2013-07-01,1080,0.096
2013-08-01,1080,0.096
2013-09-01,1080,0.096
2013-10-01,1080,0.096
2013-11-01,1080,0.096
2013-12-01,1080,0.096
2014-01-01,1080,0.1
2014-02-01,1080,0.1
2014-03-01,1080,0.1
2014-04-01,1080,0.1
2014-05-01,1080,0.1
2014-06-01,1080,0.1
2014-07-01,1080,0.1
2014-08-01,1080,0.1
2014-09-01,1080,0.1
2014-10-01,1080,0.1
2014-11-01,1080,0.1
2014-12-01,1080,0.1
2015-01-01,1080,0.102
2015-02-01,1080,0.102
2015-03-01,1080,0.102
2015-04-01,1080,0.102
2015-05-01,1080,0.102
2015-06-01,1080,0.102
2015-07-01,1080,0.102
2015-08-01,1080,0.102
2015-09-01,1080,0.102
2015-10-01,1080,0.102
2015-11-01,1080,0.102
2015-12-01,1080,0.102
2016-01-01,1080,0.10099999999999999
2016-02-01,1080,0.10099999999999999
2016-03-01,1080,0.10099999999999999
2016-04-01,1080,0.10099999999999999
2016-05-01,1080,0.10099999999999999
2016-06-01,1080,0.10099999999999999
2016-07-01,1080,0.10099999999999999
2016-08-01,1080,0.10099999999999999
2016-09-01,1080,0.10099999999999999
2016-10-01,1080,0.10099999999999999
2016-11-01,1080,0.10099999999999999
2016-12-01,1080,0.10099999999999999
2017-01-01,1080,0.099
2017-02-01,1080,0.099
2017-03-01,1080,0.099
2017-04-01,1080,0.099
2017-05-01,1080,0.099
2017-06-01,1080,0.099
2017-07-01,1080,0.099
2017-08-01,1080,0.099
2017-09-01,1080,0.099
2017-10-01,1080,0.099
2017-11-01,1080,0.099
2017-12-01,1080,0.099
2018-01-01,1080,0.10099999999999999
2018-02-01,1080,0.10099999999999999
2018-03-01,1080,0.10099999999999999
2018-04-01,1080,0.10099999999999999
2018-05-01,1080,0.10099999999999999
2018-06-01,1080,0.10099999999999999
2018-07-01,1080,0.10099999999999999
2018-08-01,1080,0.10099999999999999
2018-09-01,1080,0.10099999999999999
2018-10-01,1080,0.10099999999999999
2018-11-01,1080,0.10099999999999999
2018-12-01,1080,0.10099999999999999
2019-01-01,1080,0.09699999999999999
2019-02-01,1080,0.09699999999999999
2019-03-01,1080,0.09699999999999999
2019-04-01,1080,0.09699999999999999
2019-05-01,1080,0.09699999999999999
2019-06-01,1080,0.09699999999999999
2019-07-01,1080,0.09699999999999999
2019-08-01,1080,0.09699999999999999
2019-09-01,1080,0.09699999999999999
2019-10-01,1080,0.09699999999999999
2019-11-01,1080,0.09699999999999999
2019-12-01,1080,0.09699999999999999
2020-01-01,1080,0.098
2020-02-01,1080,0.098
2020-03-01,1080,0.098
2020-04-01,1080,0.098
2020-05-01,1080,0.098
2020-06-01,1080,0.098
2020-07-01,1080,0.098
2020-08-01,1080,0.098
2020-09-01,1080,0.098
2020-10-01,1080,0.098
2020-11-01,1080,0.098
2020-12-01,1080,0.098
2021-01-01,1080,0.098
2021-02-01,1080,0.098
2021-03-01,1080,0.098
2021-04-01,1080,0.098
2021-05-01,1080,0.098
2021-06-01,1080,0.098
2021-07-01,1080,0.098
2021-08-01,1080,0.098
2021-09-01,1080,0.098
2021-10-01,1080,0.098
2021-11-01,1080,0.098
2021-12-01,1080,0.098
2022-01-01,1080,0.098
2022-02-01,1080,0.098
2022-03-01,1080,0.098
2022-04-01,1080,0.098
2022-05-01,1080,0.098
2022-06-01,1080,0.098
2022-07-01,1080,0.098
2022-08-01,1080,0.098
2022-09-01,1080,0.098
2022-10-01,1080,0.098
2022-11-01,1080,0.098
2022-12-01,1080,0.098
2023-01-01,1080,0.09824399968147826
2023-02-01,1080,0.09824399968147826
2023-03-01,1080,0.09824399968147826
2023-04-01,1080,0.09824399968147826
2023-05-01,1080,0.09824399968147826
2023-06-01,1080,0.09824399968147826
2023-07-01,1080,0.09824399968147826
2023-08-01,1080,0.09824399968147826
2023-09-01,1080,0.09824399968147826
2023-10-01,1080,0.09824399968147826
2023-11-01,1080,0.09824399968147826
2023-12-01,1080,0.09824399968147826
2024-01-01,1080,0.0983678549133113
2024-02-01,1080,0.0983678549133113
2024-03-01,1080,0.0983678549133113
2024-04-01,1080,0.0983678549133113
2024-05-01,1080,0.0983678549133113
2024-06-01,1080,0.0983678549133113
2024-07-01,1080,0.0983678549133113
2024-08-01,1080,0.0983678549133113
2024-09-01,1080,0.0983678549133113
2024-10-01,1080,0.0983678549133113
2024-11-01,1080,0.0983678549133113
2024-12-01,1080,0.0983678549133113
2025-01-01,1080,0.09843072433330187
2025-02-01,1080,0.09843072433330187
2025-03-01,1080,0.09843072433330187
2025-04-01,1080,0.09843072433330187
2025-05-01,1080,0.09843072433330187
2025-06-01,1080,0.09843072433330187
2025-07-01,1080,0.09843072433330187
2025-08-01,1080,0.09843072433330187
2025-09-01,1080,0.09843072433330187
2025-10-01,1080,0.09843072433330187
2025-11-01,1080,0.09843072433330187
2025-12-01,1080,0.09843072433330187
2026-01-01,1080,0.09846263710687995
2026-02-01,1080,0.09846263710687995
2026-03-01,1080,0.09846263710687995
2026-04-01,1080,0.09846263710687995
2026-05-01,1080,0.09846263710687995
2026-06-01,1080,0.09846263710687995
2026-07-01,1080,0.09846263710687995
2026-08-01,1080,0.09846263710687995
2026-09-01,1080,0.09846263710687995
2026-10-01,1080,0.09846263710687995
2026-11-01,1080,0.09846263710687995
2026-12-01,1080,0.09846263710687995
2027-01-01,1080,0.09847883616069021
2027-02-01,1080,0.09847883616069021
2027-03-01,1080,0.09847883616069021
2027-04-01,1080,0.09847883616069021
2027-05-01,1080,0.09847883616069021
2027-06-01,1080,0.09847883616069021
2027-07-01,1080,0.09847883616069021
2027-08-01,1080,0.09847883616069021
2027-09-01,1080,0.09847883616069021
2027-10-01,1080,0.09847883616069021
2027-11-01,1080,0.09847883616069021
2027-12-01,1080,0.09847883616069021
2028-01-01,1080,0.09848705886636339
2028-02-01,1080,0.09848705886636339
2028-03-01,1080,0.09848705886636339
2028-04-01,1080,0.09848705886636339
2028-05-01,1080,0.09848705886636339
2028-06-01,1080,0.09848705886636339
2028-07-01,1080,0.09848705886636339
2028-08-01,1080,0.09848705886636339
2028-09-01,1080,0.09848705886636339
2028-10-01,1080,0.09848705886636339
2028-11-01,1080,0.09848705886636339
2028-12-01,1080,0.09848705886636339
2029-01-01,1080,0.0984912327452442
2029-02-01,1080,0.0984912327452442
2029-03-01,1080,0.0984912327452442
2029-04-01,1080,0.0984912327452442
2029-05-01,1080,0.0984912327452442
2029-06-01,1080,0.0984912327452442
2029-07-01,1080,0.0984912327452442
2029-08-01,1080,0.0984912327452442
2029-09-01,1080,0.0984912327452442
2029-10-01,1080,0.0984912327452442
2029-11-01,1080,0.0984912327452442
2029-12-01,1080,0.0984912327452442
2030-01-01,1080,0.09849335142315924
2030-02-01,1080,0.09849335142315924
2030-03-01,1080,0.09849335142315924
2030-04-01,1080,0.09849335142315924
2030-05-01,1080,0.09849335142315924
2030-06-01,1080,0.09849335142315924
2030-07-01,1080,0.09849335142315924
2030-08-01,1080,0.09849335142315924
2030-09-01,1080,0.09849335142315924
2030-10-01,1080,0.09849335142315924
2030-11-01,1080,0.09849335142315924
2030-12-01,1080,0.09849335142315924
2011-01-01,1090,0.107
2011-02-01,1090,0.107
2011-03-01,1090,0.107
2011-04-01,1090,0.107
2011-05-01,1090,0.107
2011-06-01,1090,0.107
2011-07-01,1090,0.107
2011-08-01,1090,0.107
2011-09-01,1090,0.107
2011-10-01,1090,0.107
2011-11-01,1090,0.107
2011-12-01,1090,0.107
2012-01-01,1090,0.10300000000000001
2012-02-01,1090,0.10300000000000001
2012-03-01,1090,0.10300000000000001
2012-04-01,1090,0.10300000000000001
2012-05-01,1090,0.10300000000000001
2012-06-01,1090,0.10300000000000001
2012-07-01,1090,0.10300000000000001
2012-08-01,1090,0.10300000000000001
2012-09-01,1090,0.10300000000000001
2012-10-01,1090,0.10300000000000001
2012-11-01,1090,0.10300000000000001
2012-12-01,1090,0.10300000000000001
2013-01-01,1090,0.105
2013-02-01,1090,0.105
2013-03-01,1090,0.105
2013-04-01,1090,0.105
2013-05-01,1090,0.105
2013-06-01,1090,0.105
2013-07-01,1090,0.105
2013-08-01,1090,0.105
2013-09-01,1090,0.105
2013-10-01,1090,0.105
2013-11-01,1090,0.105
2013-12-01,1090,0.105
2014-01-01,1090,0.105
2014-02-01,1090,0.105
2014-03-01,1090,0.105
2014-04-01,1090,0.105
2014-05-01,1090,0.105
2014-06-01,1090,0.105
2014-07-01,1090,0.105
2014-08-01,1090,0.105
2014-09-01,1090,0.105
2014-10-01,1090,0.105
2014-11-01,1090,0.105
2014-12-01,1090,0.105
2015-01-01,1090,0.10800000000000001
2015-02-01,1090,0.10800000000000001
2015-03-01,1090,0.10800000000000001
2015-04-01,1090,0.10800000000000001
2015-05-01,1090,0.10800000000000001
2015-06-01,1090,0.10800000000000001
2015-07-01,1090,0.10800000000000001
2015-08-01,1090,0.10800000000000001
2015-09-01,1090,0.10800000000000001
2015-10-01,1090,0.10800000000000001
2015-11-01,1090,0.10800000000000001
2015-12-01,1090,0.10800000000000001
2016-01-01,1090,0.106
2016-02-01,1090,0.106
2016-03-01,1090,0.106
2016-04-01,1090,0.106
2016-05-01,1090,0.106
2016-06-01,1090,0.106
2016-07-01,1090,0.106
2016-08-01,1090,0.106
2016-09-01,1090,0.106
2016-10-01,1090,0.106
2016-11-01,1090,0.106
2016-12-01,1090,0.106
2017-01-01,1090,0.105
2017-02-01,1090,0.105
2017-03-01,1090,0.105
2017-04-01,1090,0.105
2017-05-01,1090,0.105
2017-06-01,1090,0.105
2017-07-01,1090,0.105
2017-08-01,1090,0.105
2017-09-01,1090,0.105
2017-10-01,1090,0.105
2017-11-01,1090,0.105
2017-12-01,1090,0.105
2018-01-01,1090,0.106
2018-02-01,1090,0.106
2018-03-01,1090,0.106
2018-04-01,1090,0.106
2018-05-01,1090,0.106
2018-06-01,1090,0.106
2018-07-01,1090,0.106
2018-08-01,1090,0.106
2018-09-01,1090,0.106
2018-10-01,1090,0.106
2018-11-01,1090,0.106
2018-12-01,1090,0.106
2019-01-01,1090,0.106
2019-02-01,1090,0.106
2019-03-01,1090,0.106
2019-04-01,1090,0.106
2019-05-01,1090,0.106
2019-06-01,1090,0.106
2019-07-01,1090,0.106
2019-08-01,1090,0.106
2019-09-01,1090,0.106
2019-10-01,1090,0.106
2019-11-01,1090,0.106
2019-12-01,1090,0.106
2020-01-01,1090,0.106
2020-02-01,1090,0.106
2020-03-01,1090,0.106
2020-04-01,1090,0.106
2020-05-01,1090,0.106
2020-06-01,1090,0.106
2020-07-01,1090,0.106
2020-08-01,1090,0.106
2020-09-01,1090,0.106
2020-10-01,1090,0.106
2020-11-01,1090,0.106
2020-12-01,1090,0.106
2021-01-01,1090,0.107
2021-02-01,1090,0.107
2021-03-01,1090,0.107
2021-04-01,1090,0.107
2021-05-01,1090,0.107
2021-06-01,1090,0.107
2021-07-01,1090,0.107
2021-08-01,1090,0.107
2021-09-01,1090,0.107
2021-10-01,1090,0.107
2021-11-01,1090,0.107
2021-12-01,1090,0.107
2022-01-01,1090,0.105
2022-02-01,1090,0.105
2022-03-01,1090,0.105
2022-04-01,1090,0.105
2022-05-01,1090,0.105
2022-06-01,1090,0.105
2022-07-01,1090,0.105
2022-08-01,1090,0.105
2022-09-01,1090,0.105
2022-10-01,1090,0.105
2022-11-01,1090,0.105
2022-12-01,1090,0.105
2023-01-01,1090,0.1058069202058751
2023-02-01,1090,0.1058069202058751
2023-03-01,1090,0.1058069202058751
2023-04-01,1090,0.1058069202058751
2023-05-01,1090,0.1058069202058751
2023-06-01,1090,0.1058069202058751
2023-07-01,1090,0.1058069202058751
2023-08-01,1090,0.1058069202058751
2023-09-01,1090,0.1058069202058751
2023-10-01,1090,0.1058069202058751
2023-11-01,1090,0.1058069202058751
2023-12-01,1090,0.1058069202058751
2024-01-01,1090,0.10574218476473496
2024-02-01,1090,0.10574218476473496
2024-03-01,1090,0.10574218476473496
2024-04-01,1090,0.10574218476473496
2024-05-01,1090,0.10574218476473496
2024-06-01,1090,0.10574218476473496
2024-07-01,1090,0.10574218476473496
2024-08-01,1090,0.10574218476473496
2024-09-01,1090,0.10574218476473496
2024-10-01,1090,0.10574218476473496
2024-11-01,1090,0.10574218476473496
2024-12-01,1090,0.10574218476473496
2025-01-01,1090,0.10574737818697062
2025-02-01,1090,0.10574737818697062
2025-03-01,1090,0.10574737818697062
2025-04-01,1090,0.10574737818697062
2025-05-01,1090,0.10574737818697062
2025-06-01,1090,0.10574737818697062
2025-07-01,1090,0.10574737818697062
2025-08-01,1090,0.10574737818697062
2025-09-01,1090,0.10574737818697062
2025-10-01,1090,0.10574737818697062
2025-11-01,1090,0.10574737818697062
2025-12-01,1090,0.10574737818697062
2026-01-01,1090,0.10574696154294932
2026-02-01,1090,0.10574696154294932
2026-03-01,1090,0.10574696154294932
2026-04-01,1090,0.10574696154294932
2026-05-01,1090,0.10574696154294932
2026-06-01,1090,0.10574696154294932
2026-07-01,1090,0.10574696154294932
2026-08-01,1090,0.10574696154294932
2026-09-01,1090,0.10574696154294932
2026-10-01,1090,0.10574696154294932
2026-11-01,1090,0.10574696154294932
2026-12-01,1090,0.10574696154294932
2027-01-01,1090,0.1057469949683541
2027-02-01,1090,0.1057469949683541
2027-03-01,1090,0.1057469949683541
2027-04-01,1090,0.1057469949683541
2027-05-01,1090,0.1057469949683541
2027-06-01,1090,0.1057469949683541
2027-07-01,1090,0.1057469949683541
2027-08-01,1090,0.1057469949683541
2027-09-01,1090,0.1057469949683541
2027-10-01,1090,0.1057469949683541
2027-11-01,1090,0.1057469949683541
2027-12-01,1090,0.1057469949683541
2028-01-01,1090,0.10574699228678992
2028-02-01,1090,0.10574699228678992
2028-03-01,1090,0.10574699228678992
2028-04-01,1090,0.10574699228678992
2028-05-01,1090,0.10574699228678992
2028-06-01,1090,0.10574699228678992
2028-07-01,1090,0.10574699228678992
2028-08-01,1090,0.10574699228678992
2028-09-01,1090,0.10574699228678992
2028-10-01,1090,0.10574699228678992
2028-11-01,1090,0.10574699228678992
2028-12-01,1090,0.10574699228678992
2029-01-01,1090,0.1057469925019193
2029-02-01,1090,0.1057469925019193
2029-03-01,1090,0.1057469925019193
2029-04-01,1090,0.1057469925019193
2029-05-01,1090,0.1057469925019193
2029-06-01,1090,0.1057469925019193
2029-07-01,1090,0.1057469925019193
2029-08-01,1090,0.1057469925019193
2029-09-01,1090,0.1057469925019193
2029-10-01,1090,0.1057469925019193
2029-11-01,1090,0.1057469925019193
2029-12-01,1090,0.1057469925019193
2030-01-01,1090,0.10574699248466046
2030-02-01,1090,0.10574699248466046
2030-03-01,1090,0.10574699248466046
2030-04-01,1090,0.10574699248466046
2030-05-01,1090,0.10574699248466046
2030-06-01,1090,0.10574699248466046
2030-07-01,1090,0.10574699248466046
2030-08-01,1090,0.10574699248466046
2030-09-01,1090,0.10574699248466046
2030-10-01,1090,0.10574699248466046
2030-11-01,1090,0.10574699248466046
2030-12-01,1090,0.10574699248466046
2011-01-01,1100,0.134
2011-02-01,1100,0.134
2011-03-01,1100,0.134
2011-04-01,1100,0.134
2011-05-01,1100,0.134
2011-06-01,1100,0.134
2011-07-01,1100,0.134
2011-08-01,1100,0.134
2011-09-01,1100,0.134
2011-10-01,1100,0.134
2011-11-01,1100,0.134
2011-12-01,1100,0.134
2012-01-01,1100,0.128
2012-02-01,1100,0.128
2012-03-01,1100,0.128
2012-04-01,1100,0.128
2012-05-01,1100,0.128
2012-06-01,1100,0.128
2012-07-01,1100,0.128
2012-08-01,1100,0.128
2012-09-01,1100,0.128
2012-10-01,1100,0.128
2012-11-01,1100,0.128
2012-12-01,1100,0.128
2013-01-01,1100,0.126
2013-02-01,1100,0.126
2013-03-01,1100,0.126
2013-04-01,1100,0.126
2013-05-01,1100,0.126
2013-06-01,1100,0.126
2013-07-01,1100,0.126
2013-08-01,1100,0.126
2013-09-01,1100,0.126
2013-10-01,1100,0.126
2013-11-01,1100,0.126
2013-12-01,1100,0.126
2014-01-01,1100,0.128
2014-02-01,1100,0.128
2014-03-01,1100,0.128
2014-04-01,1100,0.128
2014-05-01,1100,0.128
2014-06-01,1100,0.128
2014-07-01,1100,0.128
2014-08-01,1100,0.128
2014-09-01,1100,0.128
2014-10-01,1100,0.128
2014-11-01,1100,0.128
2014-12-01,1100,0.128
2015-01-01,1100,0.131
2015-02-01,1100,0.131
2015-03-01,1100,0.131
2015-04-01,1100,0.131
2015-05-01,1100,0.131
2015-06-01,1100,0.131
2015-07-01,1100,0.131
2015-08-01,1100,0.131
2015-09-01,1100,0.131
2015-10-01,1100,0.131
2015-11-01,1100,0.131
2015-12-01,1100,0.131
2016-01-01,1100,0.134
2016-02-01,1100,0.134
2016-03-01,1100,0.134
2016-04-01,1100,0.134
2016-05-01,1100,0.134
2016-06-01,1100,0.134
2016-07-01,1100,0.134
2016-08-01,1100,0.134
2016-09-01,1100,0.134
2016-10-01,1100,0.134
2016-11-01,1100,0.134
2016-12-01,1100,0.134
2017-01-01,1100,0.13699999999999998
2017-02-01,1100,0.13699999999999998
2017-03-01,1100,0.13699999999999998
2017-04-01,1100,0.13699999999999998
2017-05-01,1100,0.13699999999999998
2017-06-01,1100,0.13699999999999998
2017-07-01,1100,0.13699999999999998
2017-08-01,1100,0.13699999999999998
2017-09-01,1100,0.13699999999999998
2017-10-01,1100,0.13699999999999998
2017-11-01,1100,0.13699999999999998
2017-12-01,1100,0.13699999999999998
2018-01-01,1100,0.138
2018-02-01,1100,0.138
2018-03-01,1100,0.138
2018-04-01,1100,0.138
2018-05-01,1100,0.138
2018-06-01,1100,0.138
2018-07-01,1100,0.138
2018-08-01,1100,0.138
2018-09-01,1100,0.138
2018-10-01,1100,0.138
2018-11-01,1100,0.138
2018-12-01,1100,0.138
2019-01-01,1100,0.139
2019-02-01,1100,0.139
2019-03-01,1100,0.139
2019-04-01,1100,0.139
2019-05-01,1100,0.139
2019-06-01,1100,0.139
2019-07-01,1100,0.139
2019-08-01,1100,0.139
2019-09-01,1100,0.139
2019-10-01,1100,0.139
2019-11-01,1100,0.139
2019-12-01,1100,0.139
2020-01-01,1100,0.14
2020-02-01,1100,0.14
2020-03-01,1100,0.14
2020-04-01,1100,0.14
2020-05-01,1100,0.14
2020-06-01,1100,0.14
2020-07-01,1100,0.14
2020-08-01,1100,0.14
2020-09-01,1100,0.14
2020-10-01,1100,0.14
2020-11-01,1100,0.14
2020-12-01,1100,0.14
2021-01-01,1100,0.141
2021-02-01,1100,0.141
2021-03-01,1100,0.141
2021-04-01,1100,0.141
2021-05-01,1100,0.141
2021-06-01,1100,0.141
2021-07-01,1100,0.141
2021-08-01,1100,0.141
2021-09-01,1100,0.141
2021-10-01,1100,0.141
2021-11-01,1100,0.141
2021-12-01,1100,0.141
2022-01-01,1100,0.142
2022-02-01,1100,0.142
2022-03-01,1100,0.142
2022-04-01,1100,0.142
2022-05-01,1100,0.142
2022-06-01,1100,0.142
2022-07-01,1100,0.142
2022-08-01,1100,0.142
2022-09-01,1100,0.142
2022-10-01,1100,0.142
2022-11-01,1100,0.142
2022-12-01,1100,0.142
2023-01-01,1100,0.14255668252417777
2023-02-01,1100,0.14255668252417777
2023-03-01,1100,0.14255668252417777
2023-04-01,1100,0.14255668252417777
2023-05-01,1100,0.14255668252417777
2023-06-01,1100,0.14255668252417777
2023-07-01,1100,0.14255668252417777
2023-08-01,1100,0.14255668252417777
2023-09-01,1100,0.14255668252417777
2023-10-01,1100,0.14255668252417777
2023-11-01,1100,0.14255668252417777
2023-12-01,1100,0.14255668252417777
2024-01-01,1100,0.1429640143049348
2024-02-01,1100,0.1429640143049348
2024-03-01,1100,0.1429640143049348
2024-04-01,1100,0.1429640143049348
2024-05-01,1100,0.1429640143049348
2024-06-01,1100,0.1429640143049348
2024-07-01,1100,0.1429640143049348
2024-08-01,1100,0.1429640143049348
2024-09-01,1100,0.1429640143049348
2024-10-01,1100,0.1429640143049348
2024-11-01,1100,0.1429640143049348
2024-12-01,1100,0.1429640143049348
2025-01-01,1100,0.14326206422101534
2025-02-01,1100,0.14326206422101534
2025-03-01,1100,0.14326206422101534
2025-04-01,1100,0.14326206422101534
2025-05-01,1100,0.14326206422101534
2025-06-01,1100,0.14326206422101534
2025-07-01,1100,0.14326206422101534
2025-08-01,1100,0.14326206422101534
2025-09-01,1100,0.14326206422101534
2025-10-01,1100,0.14326206422101534
2025-11-01,1100,0.14326206422101534
2025-12-01,1100,0.14326206422101534
2026-01-01,1100,0.14348015118764124
2026-02-01,1100,0.14348015118764124
2026-03-01,1100,0.14348015118764124
2026-04-01,1100,0.14348015118764124
2026-05-01,1100,0.14348015118764124
2026-06-01,1100,0.14348015118764124
2026-07-01,1100,0.14348015118764124
2026-08-01,1100,0.14348015118764124
2026-09-01,1100,0.14348015118764124
2026-10-01,1100,0.14348015118764124
2026-11-01,1100,0.14348015118764124
2026-12-01,1100,0.14348015118764124
2027-01-01,1100,0.1436397282331158
2027-02-01,1100,0.1436397282331158
2027-03-01,1100,0.1436397282331158
2027-04-01,1100,0.1436397282331158
2027-05-01,1100,0.1436397282331158
2027-06-01,1100,0.1436397282331158
2027-07-01,1100,0.1436397282331158
2027-08-01,1100,0.1436397282331158
2027-09-01,1100,0.1436397282331158
2027-10-01,1100,0.1436397282331158
2027-11-01,1100,0.1436397282331158
2027-12-01,1100,0.1436397282331158
2028-01-01,1100,0.1437564928148621
2028-02-01,1100,0.1437564928148621
2028-03-01,1100,0.1437564928148621
2028-04-01,1100,0.1437564928148621
2028-05-01,1100,0.1437564928148621
2028-06-01,1100,0.1437564928148621
2028-07-01,1100,0.1437564928148621
2028-08-01,1100,0.1437564928148621
2028-09-01,1100,0.1437564928148621
2028-10-01,1100,0.1437564928148621
2028-11-01,1100,0.1437564928148621
2028-12-01,1100,0.1437564928148621
2029-01-01,1100,0.14384193096487827
2029-02-01,1100,0.14384193096487827
2029-03-01,1100,0.14384193096487827
2029-04-01,1100,0.14384193096487827
2029-05-01,1100,0.14384193096487827
2029-06-01,1100,0.14384193096487827
2029-07-01,1100,0.14384193096487827
2029-08-01,1100,0.14384193096487827
2029-09-01,1100,0.14384193096487827
2029-10-01,1100,0.14384193096487827
2029-11-01,1100,0.14384193096487827
2029-12-01,1100,0.14384193096487827
2030-01-01,1100,0.1439044471608772
2030-02-01,1100,0.1439044471608772
2030-03-01,1100,0.1439044471608772
2030-04-01,1100,0.1439044471608772
2030-05-01,1100,0.1439044471608772
2030-06-01,1100,0.1439044471608772
2030-07-01,1100,0.1439044471608772
2030-08-01,1100,0.1439044471608772
2030-09-01,1100,0.1439044471608772
2030-10-01,1100,0.1439044471608772
2030-11-01,1100,0.1439044471608772
2030-12-01,1100,0.1439044471608772
2011-01-01,1110,0.141
2011-02-01,1110,0.141
2011-03-01,1110,0.141
2011-04-01,1110,0.141
2011-05-01,1110,0.141
2011-06-01,1110,0.141
2011-07-01,1110,0.141
2011-08-01,1110,0.141
2011-09-01,1110,0.141
2011-10-01,1110,0.141
2011-11-01,1110,0.141
2011-12-01,1110,0.141
2012-01-01,1110,0.132
2012-02-01,1110,0.132
2012-03-01,1110,0.132
2012-04-01,1110,0.132
2012-05-01,1110,0.132
2012-06-01,1110,0.132
2012-07-01,1110,0.132
2012-08-01,1110,0.132
2012-09-01,1110,0.132
2012-10-01,1110,0.132
2012-11-01,1110,0.132
2012-12-01,1110,0.132
2013-01-01,1110,0.126
2013-02-01,1110,0.126
2013-03-01,1110,0.126
2013-04-01,1110,0.126
2013-05-01,1110,0.126
2013-06-01,1110,0.126
2013-07-01,1110,0.126
2013-08-01,1110,0.126
2013-09-01,1110,0.126
2013-10-01,1110,0.126
2013-11-01,1110,0.126
2013-12-01,1110,0.126
2014-01-01,1110,0.129
2014-02-01,1110,0.129
2014-03-01,1110,0.129
2014-04-01,1110,0.129
2014-05-01,1110,0.129
2014-06-01,1110,0.129
2014-07-01,1110,0.129
2014-08-01,1110,0.129
2014-09-01,1110,0.129
2014-10-01,1110,0.129
2014-11-01,1110,0.129
2014-12-01,1110,0.129
2015-01-01,1110,0.132
2015-02-01,1110,0.132
2015-03-01,1110,0.132
2015-04-01,1110,0.132
2015-05-01,1110,0.132
2015-06-01,1110,0.132
2015-07-01,1110,0.132
2015-08-01,1110,0.132
2015-09-01,1110,0.132
2015-10-01,1110,0.132
2015-11-01,1110,0.132
2015-12-01,1110,0.132
2016-01-01,1110,0.135
2016-02-01,1110,0.135
2016-03-01,1110,0.135
2016-04-01,1110,0.135
2016-05-01,1110,0.135
2016-06-01,1110,0.135
2016-07-01,1110,0.135
2016-08-01,1110,0.135
2016-09-01,1110,0.135
2016-10-01,1110,0.135
2016-11-01,1110,0.135
2016-12-01,1110,0.135
2017-01-01,1110,0.13699999999999998
2017-02-01,1110,0.13699999999999998
2017-03-01,1110,0.13699999999999998
2017-04-01,1110,0.13699999999999998
2017-05-01,1110,0.13699999999999998
2017-06-01,1110,0.13699999999999998
2017-07-01,1110,0.13699999999999998
2017-08-01,1110,0.13699999999999998
2017-09-01,1110,0.13699999999999998
2017-10-01,1110,0.13699999999999998
2017-11-01,1110,0.13699999999999998
2017-12-01,1110,0.13699999999999998
2018-01-01,1110,0.139
2018-02-01,1110,0.139
2018-03-01,1110,0.139
2018-04-01,1110,0.139
2018-05-01,1110,0.139
2018-06-01,1110,0.139
2018-07-01,1110,0.139
2018-08-01,1110,0.139
2018-09-01,1110,0.139
2018-10-01,1110,0.139
2018-11-01,1110,0.139
2018-12-01,1110,0.139
2019-01-01,1110,0.14
