ZNR,DATE,forecast,lower_95,upper_95
1209,2025-08-01,15544.51750500899,11135.087182353473,19953.947827664506
1209,2025-09-01,17996.2994448643,13567.545674784256,22425.053214944346
1209,2025-10-01,18737.009425270953,14295.362397907777,23178.65645263413
1209,2025-11-01,18924.26637480737,14473.813052092893,23374.719697521843
1209,2025-12-01,17545.78335621534,13089.174219072062,22002.392493358617
1209,2026-01-01,16738.883219622483,11655.10350166082,21822.662937584144
1209,2026-02-01,17837.75042135516,12406.831336813462,23268.669505896854
1209,2026-03-01,18313.024681307492,12678.096699715505,23947.95266289948
1209,2026-04-01,18654.126357384637,12894.682141223971,24413.5705735453
1209,2026-05-01,16512.406751802162,10674.67231787948,22350.141185724846
1209,2026-06-01,17006.957329601893,11118.675840720804,22895.238818482983
1209,2026-07-01,16370.79715598686,10449.048937317923,22292.545374655798
1209,2026-08-01,15624.043806418893,9679.588523608934,21568.49908922885
1209,2026-09-01,18081.579982463038,12121.345322565525,24041.81464236055
1209,2026-10-01,18858.764422556473,12887.306239719055,24830.22260539389
1209,2026-11-01,19030.989699690894,13051.365687164685,25010.613712217102
1209,2026-12-01,17658.727218295215,11673.029326561213,23644.425110029217
1209,2027-01-01,16818.970686719724,10290.513847035632,23347.427526403815
1209,2027-02-01,17916.939885351923,11073.037169726118,24760.84260097773
1209,2027-03-01,18395.528047300148,11359.72210783611,25431.333986764184
1209,2027-04-01,18729.766720843618,11573.227471347132,25886.3059703401
1209,2027-05-01,16601.53044823432,9366.823822073666,23836.237074394972
1209,2027-06-01,17096.102888923953,9809.431270263427,24382.77450758448
1209,2027-07-01,16453.861982524104,9131.762250622214,23775.961714425994
1209,2027-08-01,15706.0736533507,8359.226135319106,23052.921171382295
1209,2027-09-01,18162.840700178785,10798.29565907734,25527.38574128023
1209,2027-10-01,18935.11013946068,11557.618647382285,26312.601631539077
1209,2027-11-01,19109.367292153183,11722.192988018387,26496.541596287978
1209,2027-12-01,17736.268775474542,10341.692822486326,25130.84472846276
1209,2028-01-01,16905.919382497,9035.418951280264,24776.419813713735
1209,2028-02-01,18004.011517584877,9847.287676622793,26160.73535854696
1209,2028-03-01,18482.153997656947,10146.495244437028,26817.812750876867
1209,2028-04-01,18817.3195255092,10366.248725268175,27268.390325750224
1209,2028-05-01,16687.265137293638,8159.651615757248,25214.878658830028
1209,2028-06-01,17181.83522548122,8602.118486589688,25761.551964372753
1209,2028-07-01,16540.415063070453,7924.340820892197,25156.48930524871
1209,2028-08-01,15792.766696689563,7150.711843343939,24434.821550035187
1209,2028-09-01,18249.63776026771,9588.587135873786,26910.688384661633
1209,2028-10-01,19022.57043149817,10347.318202607765,27697.822660388578
1209,2028-11-01,19196.553634761047,10510.448764351968,27882.658505170126
1209,2028-12-01,17823.568013577198,9128.986437590384,26518.14958956401
1209,2029-01-01,16981.51244752895,7849.899194759699,26113.1257002982
1209,2029-02-01,18079.588064399635,8678.727085723433,27480.449043075838
1209,2029-03-01,18557.790717000957,8985.08973231995,28130.491701681964
1209,2029-04-01,18892.831250201765,9207.126478355509,28578.53602204802
1209,2029-05-01,16763.022154632898,7000.954056808716,26525.090252457077
1209,2029-06-01,17257.592582076846,7442.585398786101,27072.59976536759
1209,2029-07-01,16616.06171793159,6763.451268940584,26468.672166922595
1209,2029-08-01,15868.394483196782,5988.444380181771,25748.344586211795
1209,2029-09-01,18325.25152450247,8424.971046852821,28225.53200215212
1209,2029-10-01,19098.09473302134,9182.35891091859,29013.830555124085
1209,2029-11-01,19272.114897589432,9344.369488285534,29199.86030689333
1209,2029-12-01,17899.114050999488,7961.828687330866,27836.399414668107
1209,2030-01-01,17070.052494792297,6722.936983779788,27417.168005804808
1209,2030-02-01,18168.130342389602,7563.663739209374,28772.59694556983
1209,2030-03-01,18646.324879553285,7874.8021435076425,29417.847615598926
1209,2030-04-01,18981.382275927288,8098.228497537248,29864.53605431733
1209,2030-05-01,16851.54009143883,5891.777345424363,27811.302837453295
1209,2030-06-01,17346.110473921,6332.438796671935,28359.78215117006
1209,2030-07-01,16704.594544050226,5652.072012305329,27757.117075795122
1209,2030-08-01,15956.929855119903,4875.759417912575,27038.10029232723
1209,2030-09-01,18413.788788381993,7311.017812006428,29516.559764757556
1209,2030-10-01,19186.644065687957,8067.224076026767,30306.064055349147
1209,2030-11-01,19360.659244378767,8228.121147258014,30493.19734149952
1209,2030-12-01,17987.660451850126,6844.553997642366,29130.766906057885
1211,2025-01-01,15758.850643053942,13563.496708401115,17954.20457770677
1211,2025-02-01,16851.016370727564,14234.182392216306,19467.850349238823
1211,2025-03-01,17292.041360085772,14513.132653804072,20070.95006636747
1211,2025-04-01,17696.173709171184,14847.881906916084,20544.465511426286
1211,2025-05-01,17026.766091554484,14146.550078170392,19906.982104938576
1211,2025-06-01,17912.707599616842,15016.704160625179,20808.711038608504
1211,2025-07-01,15773.606779725582,12869.140304634562,18678.0732548166
1211,2025-08-01,16496.551563593035,13587.125452887685,19405.977674298385
1211,2025-09-01,17233.73359178292,14321.11622720677,20146.350956359067
1211,2025-10-01,18492.387565919373,15577.519296357936,21407.25583548081
1211,2025-11-01,17856.906689337397,14940.311299241559,20773.502079433234
1211,2025-12-01,16066.432003680733,13148.41255749823,18984.451449863234
1211,2026-01-01,17502.12016268453,13957.38123259862,21046.859092770435
1211,2026-02-01,18581.39919668372,14793.25399481005,22369.54439855739
1211,2026-03-01,19012.14894869906,15117.098724359304,22907.199173038818
1211,2026-04-01,19419.191665347316,15473.07683233812,23365.306498356513
1211,2026-05-01,18740.840440616303,14768.233681258223,22713.44719997438
1211,2026-06-01,19627.79553946189,15640.168895376977,23615.422183546805
1211,2026-07-01,17483.133641573368,13486.155401496668,21480.111881650068
1211,2026-08-01,18210.321064158285,14206.949176061855,22213.692952254714
1211,2026-09-01,18950.76030050486,14942.61668526967,22958.903915740048
1211,2026-10-01,20214.89789620397,16202.909592609692,24226.886199798246
1211,2026-11-01,19573.382260648767,15558.096604896025,23588.667916401508
1211,2026-12-01,17783.840038487513,13765.588051180517,21802.09202579451
1211,2027-01-01,19247.775829809892,14713.973749471821,23781.577910147964
1211,2027-02-01,20327.534428554587,15577.00041032293,25078.068446786245
1211,2027-03-01,20758.671520397358,15907.076297078991,25610.266743715725
1211,2027-04-01,21165.586921767157,16262.551125119859,26068.622718414455
1211,2027-05-01,20487.581839964318,15555.897070270683,25419.266609657952
1211,2027-06-01,21374.491950072756,16425.27658047719,26323.70731966832
1211,2027-07-01,19230.04697946331,14269.041175474325,24191.052783452295
1211,2027-08-01,19957.064580131497,14987.388153132717,24926.741007130277
1211,2027-09-01,20697.373701785633,15720.797619946421,25673.949783624845
1211,2027-10-01,21961.293550374627,16978.858211625848,26943.728889123406
1211,2027-11-01,21320.016180258885,16332.348715729266,26307.683644788503
1211,2027-12-01,19530.436748786364,14537.922348573678,24522.951148999047
1211,2028-01-01,21023.286477356625,15577.092382428757,26469.480572284494
1211,2028-02-01,22103.025975068565,16455.719359274768,27750.332590862363
1211,2028-03-01,22534.147661301482,16788.48195157624,28279.813371026725
1211,2028-04-01,22941.068048853835,17142.698689672256,28739.437408035414
1211,2028-05-01,22263.049239587504,16433.65580675621,28092.442672418798
1211,2028-06-01,23149.96110917593,17300.473837893565,28999.448380458292
1211,2028-07-01,21005.507542865293,15141.746960238454,26869.268125492134
1211,2028-08-01,21732.531854294473,15857.747688911866,27607.31601967708
1211,2028-09-01,22472.84611871105,16588.923555679103,28356.768681743
1211,2028-10-01,23736.774579143443,17844.83967373592,29628.709484550964
1211,2028-11-01,23095.48777997779,17196.22783758663,28994.74772236895
1211,2028-12-01,21305.909819361463,15399.751123864204,27212.06851485872
1211,2029-01-01,22799.052687721036,16478.009004155592,29120.09637128648
1211,2029-02-01,23878.79294063087,17366.132706082695,30391.453175179042
1211,2029-03-01,24309.91523604782,17699.739579832203,30920.090892263433
1211,2029-04-01,24716.835426108097,18052.13976742623,31381.531084789964
1211,2029-05-01,24038.817159832222,17340.569430328345,30737.0648893361
1211,2029-06-01,24925.72895972099,18204.773342572254,31646.684576869724
1211,2029-07-01,22781.2757334442,16043.520314099058,29519.031152789343
1211,2029-08-01,23508.299779328052,16757.106422112047,30259.493136544057
1211,2029-09-01,24248.613840249775,17485.96198373231,31011.265696767237
1211,2029-10-01,25512.541959941387,18739.62735995813,32285.456559924645
1211,2029-11-01,24871.25553382648,18088.81439645138,31653.69667120158
1211,2029-12-01,23081.67751501029,16290.169767182004,29873.18526283858
1211,2030-01-01,24607.009669236257,17427.664299892935,31786.35503857958
1211,2030-02-01,25686.749892264488,18322.05139006523,33051.44839446375
1211,2030-03-01,26117.872163577704,18655.561419994723,33580.182907160684
1211,2030-04-01,26524.792361450847,19005.90212629293,34043.68259660876
1211,2030-05-01,25846.77407369105,18291.760415454242,33401.787731927856
1211,2030-06-01,26733.685876337113,19153.345803035627,34314.0259496386
1211,2030-07-01,24589.23263660667,16989.552959568253,32188.912313645087
1211,2030-08-01,25316.256692996714,17700.69281898481,32931.82056700862
1211,2030-09-01,26056.570761969546,18427.179580059492,33685.9619438796
1211,2030-10-01,27320.498895142402,19678.533344558284,34962.464445726524
1211,2030-11-01,26679.212454267836,19025.449092510273,34332.9758160254
1211,2030-12-01,24889.634437754285,17224.561297790056,32554.707577718513
1212,2025-01-01,18362.804657121727,15539.862119840653,21185.7471944028
1212,2025-02-01,19333.753009884378,14382.476597004286,24285.02942276447
1212,2025-03-01,19505.381587785287,13501.018241468055,25509.74493410252
1212,2025-04-01,19379.4931116315,12299.101700545129,26459.884522717868
1212,2025-05-01,19679.9033238525,11753.240709492235,27606.565938212767
1212,2025-06-01,20251.959860753137,11519.501919297236,28984.41780220904
1212,2025-07-01,19561.29036159607,10111.830492062043,29010.7502311301
1212,2025-08-01,18917.587591376414,8791.702653551163,29043.472529201666
1212,2025-09-01,20211.249930205944,9456.39147666255,30966.10838374934
1212,2025-10-01,20157.975106880815,8806.620984750132,31509.3292290115
1212,2025-11-01,20009.372267463674,8091.760602584638,31926.983932342708
1212,2025-12-01,18719.802736643844,6264.652793347235,31174.952679940452
1212,2026-01-01,18820.38408644036,5565.1901901629935,32075.57798271773
1212,2026-02-01,19858.978222054204,5712.170396945734,34005.78604716268
1212,2026-03-01,19960.105420399603,5048.325843151593,34871.88499764761
1212,2026-04-01,19686.528756291038,4011.7274221830576,35361.33009039902
1212,2026-05-01,20148.881898682113,3764.171833691529,36533.5919636727
1212,2026-06-01,20759.76551116797,3685.7690852820197,37833.76193705392
1212,2026-07-01,20215.024980296912,2483.034719745421,37947.0152408484
1212,2026-08-01,19567.611808169997,1198.8963583867808,37936.32725795321
1212,2026-09-01,20783.93984218253,1800.9581116672052,39766.92157269786
1212,2026-10-01,20664.791331666005,1086.4366840668154,40243.145979265195
1212,2026-11-01,20393.211319683804,236.4416608202082,40549.9809785474
1212,2026-12-01,19160.63041717974,-1554.5874791036003,39875.84831346308
1212,2027-01-01,19458.766578513234,-1945.312573403673,40862.84573043014
1212,2027-02-01,20508.343032001263,-1631.949417430853,42648.635481433375
1212,2027-03-01,20598.044541728355,-2215.8825774641446,43411.971660920855
1212,2027-04-01,20300.588580427255,-3185.7080987308,43786.88525958531
1212,2027-05-01,20789.132179446526,-3341.9278980154886,44920.192256908544
1212,2027-06-01,21406.299786535616,-3357.2198761255386,46169.81944919677
1212,2027-07-01,20885.163532859166,-4492.76616074386,46263.093226462195
1212,2027-08-01,20237.151058307427,-5741.822086905391,46216.124203520245
1212,2027-09-01,21440.968744551195,-5124.908696377497,48006.84618547989
1212,2027-10-01,21311.164534171417,-5829.01538170347,48451.34445004631
1212,2027-11-01,21019.691170854006,-6683.634356296239,48723.016698004256
1212,2027-12-01,19796.329019623554,-8455.084875137316,48047.74291438442
1212,2028-01-01,20130.33721077413,-8771.660543293325,49032.33496484159
1212,2028-02-01,21181.69022278946,-8410.703758302767,50774.08420388169
1212,2028-03-01,21269.54346244358,-8966.373477095036,51505.4604019822
1212,2028-04-01,20968.224708918155,-9911.842566633622,51848.291984469935
1212,2028-05-01,21461.004964076645,-10043.225499698096,52965.23542785138
1212,2028-06-01,22079.18909362342,-10040.50890803038,54198.88709527722
1212,2028-07-01,21561.871148948194,-11159.961927210265,54283.70422510665
1212,2028-08-01,20913.761729624508,-12400.214455237423,54227.73791448644
1212,2028-09-01,22115.55569829949,-11779.811899979395,56010.923296578374
1212,2028-10-01,21984.02778502336,-12482.94957689473,56451.005146941454
1212,2028-11-01,21689.336404009802,-13340.685751803321,56719.358559822926
1212,2028-12-01,20467.465510050817,-15112.911727584338,56047.84274768597
1212,2029-01-01,20899.779932691665,-15321.997706361755,57121.557571745085
1212,2029-02-01,21951.42032699719,-14948.686727612621,58851.527381607004
1212,2029-03-01,22038.974584057374,-15499.343246677148,59577.2924147919
1212,2029-04-01,21737.030971844724,-16441.13274842524,59915.19469211469
1212,2029-05-01,22230.496563217595,-16571.04177823697,61032.03490467216
1212,2029-06-01,22848.845128969573,-16569.182698187353,62266.8729561265
1212,2029-07-01,22332.144847223426,-17691.354720547242,62355.644414994094
1212,2029-08-01,21684.019745776874,-18936.698224274427,62304.737715828174
1212,2029-09-01,22885.48635086703,-18323.44606483364,64094.4187665677
1212,2029-10-01,22753.679605422003,-19035.18671441242,64542.545925256425
1212,2029-11-01,22458.467666685887,-19903.15488774993,64820.0902211217
1212,2029-12-01,21236.838003684054,-21686.167651214673,64159.84365858278
1212,2030-01-01,21975.328036502717,-21593.012993884608,65543.66906689004
1212,2030-02-01,23027.01491876592,-21221.63722113992,67275.66705867177
1212,2030-03-01,23114.520811362985,-21778.28733944858,68007.32896217455
1212,2030-04-01,22812.47611983822,-22726.59564969624,68351.54788937268
1212,2030-05-01,23306.052573578112,-22864.881124915686,69476.98627207191
1212,2030-06-01,23924.427739101928,-22872.518852015724,70721.37433021958
1212,2030-07-01,23407.827372657062,-24005.49375705057,70821.1485023647
1212,2030-08-01,22759.69973441583,-25262.78004719669,70782.17951602835
1212,2030-09-01,23961.113384035183,-24662.581832383687,72584.80860045405
1212,2030-10-01,23829.261533729798,-25388.28824491548,73046.81131237507
1212,2030-11-01,23533.965387767974,-26271.1160686484,73339.04684418434
1212,2030-12-01,22312.37474712386,-28069.702291963127,72694.45178621085
1215,2025-01-01,23896.84357355816,20248.602676442995,27545.084470673322
1215,2025-02-01,25489.593336757986,20639.669755873998,30339.516917641973
1215,2025-03-01,26503.528326947664,20808.104650101977,32198.95200379335
1215,2025-04-01,26514.14682355085,20127.958501418503,32900.3351456832
1215,2025-05-01,26266.39635343525,19275.612520169958,33257.18018670054
1215,2025-06-01,27110.00469721174,19570.73240966398,34649.276984759505
1215,2025-07-01,25097.191270048483,17050.09317352648,33144.28936657049
1215,2025-08-01,24985.07292713401,16461.821799483943,33508.324054784076
1215,2025-09-01,26258.02774905697,17284.49999119618,35231.555506917764
1215,2025-10-01,26129.885319107343,16727.906479919166,35531.86415829552
1215,2025-11-01,25845.547866101682,16033.936481093455,35657.15925110991
1215,2025-12-01,24337.71804229902,14132.960582670703,34542.475501927336
1215,2026-01-01,23814.704926060178,12583.216940794273,35046.192911326085
1215,2026-02-01,25363.77140421675,13280.135385346843,37447.40742308665
1215,2026-03-01,26241.491291913102,13399.083746234599,39083.89883759161
1215,2026-04-01,26531.969468825308,12989.211046032953,40074.72789161766
1215,2026-05-01,26123.401614229006,11921.79204668406,40325.01118177395
1215,2026-06-01,27143.441103001227,12315.322761923946,41971.559444078506
1215,2026-07-01,24922.138022892483,9494.308566900583,40349.967478884384
1215,2026-08-01,24845.5136171122,8841.04373052146,40849.98350370294
1215,2026-09-01,25811.330842996496,9250.561773490299,42372.099912502694
1215,2026-10-01,25935.124133271413,8836.268476504538,43033.979790038284
1215,2026-11-01,25727.97145978386,8107.508887608954,43348.434031958765
1215,2026-12-01,24181.78452690672,6054.743078504387,42308.82597530905
1215,2027-01-01,23790.769238764187,4368.3492706780125,43213.189206850366
1215,2027-02-01,25360.478217917844,4835.3793974621585,45885.57703837353
1215,2027-03-01,26302.56652678488,4778.644221821611,47826.48883174815
1215,2027-04-01,26460.797026969696,4003.151231272557,48918.44282266684
1215,2027-05-01,26128.223411567946,2783.3336115394195,49473.11321159647
1215,2027-06-01,27064.890375203744,2869.3508685880333,51260.42988181945
1215,2027-07-01,24942.109063487645,-73.34487252204417,49957.562999497335
1215,2027-08-01,24848.71200019584,-959.8023618897059,50657.226362281384
1215,2027-09-01,25959.66707274376,-617.8853543490695,52537.21949983659
1215,2027-10-01,25964.408158208156,-1360.3808741611465,53289.197190577455
1215,2027-11-01,25720.78182320911,-2331.271472739012,53772.83511915723
1215,2027-12-01,24192.720539188565,-4568.179050122286,52953.62012849942
1215,2028-01-01,23788.661517890665,-6251.006791839551,53828.32982762088
1215,2028-02-01,25348.615884821396,-5838.7758706448,56536.00764028759
1215,2028-03-01,26260.286901334184,-5999.630164540882,58520.20396720925
1215,2028-04-01,26481.011030736467,-6801.619832677039,59763.64189414997
1215,2028-05-01,26112.526343590347,-8155.476552135813,60380.52923931651
1215,2028-06-01,27088.5909874106,-8134.1565680459535,62311.33854286715
1215,2028-07-01,24919.253221802705,-11231.648050566131,61070.15449417154
1215,2028-08-01,24833.782076496456,-12221.406343768176,61888.97049676109
1215,2028-09-01,25876.152271038445,-12061.491712935516,63813.79625501241
1215,2028-10-01,25937.15146650627,-12862.754753716516,64737.05768672906
1215,2028-11-01,25710.760757380864,-13932.599409385788,65354.120924147515
1215,2028-12-01,24174.134199421154,-16295.078209405081,64643.34660824739
1215,2029-01-01,23866.222618137515,-17979.665866568277,65712.11110284331
1215,2029-02-01,25430.78652630566,-17672.146335284066,68533.71938789538
1215,2029-03-01,26356.831231923978,-17934.083174373685,70647.74563822165
1215,2029-04-01,26548.024001763202,-18884.886622241218,71980.93462576762
1215,2029-05-01,26196.509088740597,-20343.66292369039,72736.68110117159
1215,2029-06-01,27153.95636189368,-20464.70087771766,74772.61360150503
1215,2029-07-01,25006.618844904326,-23665.2573965763,73678.49508638495
1215,2029-08-01,24917.40230767845,-24784.756271849736,74619.56088720664
1215,2029-09-01,25992.182280918525,-24719.048132326847,76703.4126941639
1215,2029-10-01,26026.596710936603,-25673.88603205164,77727.07945392485
1215,2029-11-01,25792.061308162578,-26879.038762850454,78463.16137917561
1215,2029-12-01,24259.482269728032,-29364.642866458977,77883.60740591504
1215,2030-01-01,24052.95613803988,-31006.147697538174,79112.05997361793
1215,2030-02-01,25615.341807859484,-30776.5299063923,82007.21352211127
1215,2030-03-01,26534.594227823458,-31130.002786621517,84199.19124226843
1215,2030-04-01,26739.742039297475,-32156.928080753096,85636.41215934805
1215,2030-05-01,26380.208060849807,-33717.33207671419,86477.74819841381
1215,2030-06-01,27346.4529710449,-33925.727648553395,88618.63359064319
1215,2030-07-01,25188.719238304126,-37234.77638588085,87612.2148624891
1215,2030-08-01,25101.272585734812,-38452.1270355213,88654.67220699092
1215,2030-09-01,26160.73732060459,-38502.57197467337,90824.04661588254
1215,2030-10-01,26207.71437944143,-39546.656787430606,91962.08554631346
1215,2030-11-01,25977.02775100933,-40850.541725671996,92804.59722769065
1215,2030-12-01,24442.53605754208,-43441.24325645028,92326.31537153444
1216,2025-01-01,6049.727120338503,4717.524806077265,7381.9294345997405
1216,2025-02-01,6342.4327007571,4690.290962379487,7994.574439134713
1216,2025-03-01,6425.176350816867,4618.285254002999,8232.067447630736
1216,2025-04-01,6449.434221030773,4558.896889472512,8339.971552589035
1216,2025-05-01,6710.8412108789635,4771.961275938336,8649.72114581959
1216,2025-06-01,7020.35481149755,5051.997043557182,8988.712579437917
1216,2025-07-01,6581.084205734883,4593.862847452816,8568.30556401695
1216,2025-08-01,6423.555269044882,4423.6980405944905,8423.412497495274
1216,2025-09-01,7482.558713340115,5473.848445634152,9491.268981046078
1216,2025-10-01,7346.779674454434,5331.567067596336,9361.992281312532
1216,2025-11-01,6922.104295697116,4901.8315513301395,8942.377040064091
1216,2025-12-01,6217.439212895196,4192.867760034573,8242.010665755819
1216,2026-01-01,5636.50921790674,3584.417170266356,7688.601265547123
1216,2026-02-01,5911.333584572061,3838.2146975052838,7984.452471638839
1216,2026-03-01,5981.579245836606,3893.094809554424,8070.063682118787
1216,2026-04-01,5997.18754234989,3897.3737242624907,8097.001360437289
1216,2026-05-01,6251.995124122733,4143.648764899497,8360.341483345968
1216,2026-06-01,6556.9845741601,4442.041569430603,8671.927578889597
1216,2026-07-01,6114.831927232429,3994.637349626741,8235.026504838117
1216,2026-08-01,5954.9547064371245,3830.444646026087,8079.464766848162
1216,2026-09-01,7012.105521648234,4883.926074184311,9140.284969112156
1216,2026-10-01,6875.468779281207,4744.044658699759,9006.892899862656
1216,2026-11-01,6450.3240365440215,4315.869886384649,8584.778186703394
1216,2026-12-01,5745.301152343027,3607.7454231666616,7882.856881519392
1216,2027-01-01,5065.800022138431,2901.2348942957346,7230.365149981128
1216,2027-02-01,5340.368399220651,3153.5128158635252,7527.223982577776
1216,2027-03-01,5410.433681140671,3207.2041196651912,7613.6632426161505
1216,2027-04-01,5425.9148280964655,3210.5119001372846,7641.317756055647
1216,2027-05-01,5680.633127378456,3455.9762034818696,7905.290051275043
1216,2027-06-01,5985.559615024973,3753.678133347426,8217.44109670252
1216,2027-07-01,5543.3624449479075,3305.671988868189,7781.052901027626
1216,2027-08-01,5383.454039690687,3140.9426833335606,7625.965396047814
1216,2027-09-01,6440.582999315724,4193.933716428664,8687.232282202784
1216,2027-10-01,6303.93061031739,4053.5911650992875,8554.270055535493
1216,2027-11-01,5878.774770087997,3624.9650419525274,8132.584498223467
1216,2027-12-01,5173.744083835312,2916.3603733149776,7431.127794355647
1216,2028-01-01,4437.490765076798,2151.435182323926,6723.546347829671
1216,2028-02-01,4712.055314748002,2401.3639144039926,7022.746715092012
1216,2028-03-01,4782.117900590991,2453.400617022905,7110.835184159077
1216,2028-04-01,4797.597148422688,2455.4716996400675,7139.722597205309
1216,2028-05-01,5052.314109762596,2699.971450584704,7404.656768940487
1216,2028-06-01,5357.239654974163,2996.893157355083,7717.586152593243
1216,2028-07-01,4915.041821122388,2548.233957382649,7281.849684862127
1216,2028-08-01,4755.132948188228,2382.9399023860783,7127.325993990376
1216,2028-09-01,5812.261578309373,3435.42701449139,8189.096142127357
1216,2028-10-01,5675.608957342602,3294.620107599492,8056.597807085711
1216,2028-11-01,5250.452953752302,2865.5477078773124,7635.3581996272915
1216,2028-12-01,4545.422152416235,2156.4784740499495,6934.365830782521
1216,2029-01-01,3746.4874909824903,1327.4539696469164,6165.521012318064
1216,2029-02-01,4021.0519835236064,1575.344437685635,6466.759529361578
1216,2029-03-01,4091.114529122955,1625.9381224453396,6556.290935800571
1216,2029-04-01,4106.59374860617,1626.9218968244772,6586.265600387864
1216,2029-05-01,4361.310689976906,1870.5653543491026,6852.05602560471
1216,2029-06-01,4666.236221121751,2166.787085295533,7165.68535694797
1216,2029-07-01,4224.038377361032,1717.535722372315,6730.541032349749
1216,2029-08-01,4064.129497446862,1551.7243749225063,6576.534619971218
1216,2029-09-01,5121.2581226511775,2603.74578428567,7638.770461016685
1216,2029-10-01,4984.60549822081,2462.506754719859,7506.70424172176
1216,2029-11-01,4559.449492190657,2033.0176034452243,7085.88138093609
1216,2029-12-01,3854.418689135913,1323.5159809431248,6385.321397328702
1216,2030-01-01,3025.461684343607,463.29103721842375,5587.632331468791
1216,2030-02-01,3300.0261760319154,709.4329017471518,5890.619450316679
1216,2030-03-01,3370.088721030532,758.7792000532909,5981.398242007773
1216,2030-04-01,3385.5679400905738,758.8133070001936,6012.322573180954
1216,2030-05-01,3640.2848811632193,1001.7001557395861,6278.869606586853
1216,2030-06-01,3945.210412098084,1297.295936030334,6593.124888165834
1216,2030-07-01,3503.0125681894497,847.5087986647641,6158.516337714135
1216,2030-08-01,3343.1036881710825,681.2243474311858,6004.98302891098
1216,2030-09-01,4400.232313302005,1732.8158683592287,7067.648758244783
1216,2030-10-01,4263.579688819933,1591.175094735449,6935.984282904417
1216,2030-11-01,3838.4236827533623,1161.2970543103906,6515.5503111963335
1216,2030-12-01,3133.3928796729633,451.3931163358857,5815.392643010041
1217,2025-01-01,14645.13813019514,10149.294255157813,19140.98200523247
1217,2025-02-01,15449.336033772128,8504.630593478396,22394.04147406586
1217,2025-03-01,15534.396879198182,7017.961720217807,24050.83203817856
1217,2025-04-01,14298.47458671912,4381.668180117169,24215.28099332107
1217,2025-05-01,15551.176478006739,4436.228308722084,26666.12464729139
1217,2025-06-01,15873.115263896194,3666.9153954030044,28079.315132389384
1217,2025-07-01,14125.086194636577,921.3738764706959,27328.79851280246
1217,2025-08-01,12393.448407091877,-1738.947351350149,26525.844165533905
1217,2025-09-01,15226.263214693532,222.817127297154,30229.709302089912
1217,2025-10-01,15064.966766639965,-760.8057186202223,30890.73925190015
1217,2025-11-01,15389.104604247368,-1221.8202615658884,32000.029470060625
1217,2025-12-01,14965.404776355674,-2383.307785885565,32314.117338596912
1217,2026-01-01,12514.799579979772,-5637.013884646865,30666.61304460641
1217,2026-02-01,13412.29556515401,-5525.199027200266,32349.790157508287
1217,2026-03-01,13449.044532233493,-6222.210443987526,33120.29950845451
1217,2026-04-01,12268.779717092115,-8115.748242673617,32653.307676857847
1217,2026-05-01,13471.859419815268,-7600.557256845965,34544.276096476504
1217,2026-06-01,13812.915881981524,-7925.839618128448,35551.671382091496
1217,2026-07-01,12074.677404943479,-10310.611301005261,34459.966110892216
1217,2026-08-01,10343.974517101851,-12669.587748267488,33357.53678247119
1217,2026-09-01,13141.590788584504,-10483.832281868024,36767.01385903703
1217,2026-10-01,13000.538481333173,-11220.363020116958,37221.439982783304
1217,2026-11-01,13324.779502041696,-11480.424476619966,38129.98348070336
1217,2026-12-01,12904.96368416649,-12460.529257037364,38270.456625370345
1217,2027-01-01,10198.857559807067,-15797.66383569346,36195.37895530759
1217,2027-02-01,11094.863381751755,-15535.895485478457,37725.62224898196
1217,2027-03-01,11132.384270119153,-16095.754892369012,38360.52343260732
1217,2027-04-01,9951.229292621545,-17867.283748292848,37769.742333535934
1217,2027-05-01,11155.102867955753,-17240.387652457073,39550.59338836858
1217,2027-06-01,11495.853486149826,-17465.23653325046,40456.94350555011
1217,2027-07-01,9757.458297748519,-19758.46459576721,39273.38119126425
1217,2027-08-01,8026.740464545612,-22033.651691184106,38087.132620275326
1217,2027-09-01,10824.919996299875,-19770.544711313483,41420.38470391324
1217,2027-10-01,10683.543733651211,-20436.884642533445,41803.97210983587
1217,2027-11-01,11007.783102029625,-20631.954276438068,42647.52048049732
1217,2027-12-01,10587.905130521536,-21552.345424105428,42728.1556851485
1217,2028-01-01,7805.945381937054,-24895.664293002315,40507.55505687642
1217,2028-02-01,8701.975050394125,-24569.148411986527,41973.09851277478
1217,2028-03-01,8739.48358600858,-25068.777528426537,42547.7447004437
1217,2028-04-01,7558.342853403505,-26784.236544026193,41900.9222508332
1217,2028-05-01,8762.20372473629,-26105.573522418672,43629.98097189125
1217,2028-06-01,9102.959237219911,-26282.22474013256,44488.14321457238
1217,2028-07-01,7364.566556600752,-28530.692521953846,43259.82563515535
1217,2028-08-01,5633.84896256237,-30764.1875021351,42031.88542725984
1217,2028-09-01,8432.0194807093,-28462.24486079046,45326.28382220906
1217,2028-10-01,8290.648402176877,-29092.343242545867,45673.64004689962
1217,2028-11-01,8614.887796996773,-29253.587119730124,46483.36271372367
1217,2028-12-01,8195.010820106028,-30142.340557344032,46532.36219755609
1217,2029-01-01,5270.989438870041,-33589.63385791995,44131.612735660034
1217,2029-02-01,6167.018725721835,-33227.450037712704,45561.487489156374
1217,2029-03-01,6204.527459011973,-33693.09464870791,46102.14956673186
1217,2029-04-01,5023.386498452142,-35376.6088369043,45423.381833808584
