ZNR,DATE,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet
1211,2029-06-01,24925.72895972099,14652.651295287189,16183.589163432975
1211,2029-07-01,22781.2757334442,13245.448963287718,14813.49558047171
1211,2029-08-01,23508.299779328052,12955.548768906156,14330.636753095321
1211,2029-09-01,24248.613840249775,14101.759892522243,15691.147304145055
1211,2029-10-01,25512.541959941387,14272.263013422113,15638.724960019183
1211,2029-11-01,24871.25553382648,13896.77704794407,15282.136719808372
1211,2029-12-01,23081.67751501029,12142.773423547957,13729.154489174323
1211,2030-01-01,24607.009669236257,11889.649321109287,13115.655401816211
1211,2030-02-01,25686.749892264488,13279.817841890683,14753.10515374269
1211,2030-03-01,26117.872163577704,13654.54381983529,15225.138786426032
1211,2030-04-01,26524.792361450847,13478.611975302292,15207.988636511911
1211,2030-05-01,25846.77407369105,13736.923079607093,15460.719064054114
1211,2030-06-01,26733.685876337113,14373.884167809383,15992.010810179145
1211,2030-07-01,24589.23263660667,12966.68737676904,14972.943740455623
1211,2030-08-01,25316.256692996714,12676.78030752643,14425.463377243155
1211,2030-09-01,26056.570761969546,13822.993466565476,15601.68414238414
1211,2030-10-01,27320.498895142402,13993.48900013512,15717.763752388622
1211,2030-11-01,26679.212454267836,13618.00558187698,15394.096463663544
1211,2030-12-01,24889.634437754285,11864.002032441558,13571.716246273836
1212,2025-01-01,18362.804657121727,17588.57861422826,17269.137180674014
1212,2025-02-01,19333.753009884378,18757.94329000762,18816.15059719572
1212,2025-03-01,19505.381587785287,18922.90431027832,18189.98408447009
1212,2025-04-01,19379.4931116315,18862.924291966636,17777.697450555886
1212,2025-05-01,19679.9033238525,19055.12244211793,18499.387936359788
1212,2025-06-01,20251.959860753137,19593.764785740794,19374.041028678672
1212,2025-07-01,19561.29036159607,18474.67330881966,19186.544898911197
1212,2025-08-01,18917.587591376414,17673.34586122831,18630.50650940227
1212,2025-09-01,20211.249930205944,19518.598809503088,19266.521865394847
1212,2025-10-01,20157.975106880815,19495.132256060293,19111.198386253454
1212,2025-11-01,20009.372267463674,19415.212462201773,18532.713029194907
1212,2025-12-01,18719.802736643844,18016.49655970539,17531.224807053677
1212,2026-01-01,18820.38408644036,17288.96063878128,16501.17255903013
1212,2026-02-01,19858.978222054204,18542.20834883155,17918.025657484934
1212,2026-03-01,19960.105420399603,18730.365381172534,17774.780698697406
1212,2026-04-01,19686.528756291038,18610.526805637062,17657.23360504584
1212,2026-05-01,20148.881898682113,18893.70671223479,18133.591568850807
1212,2026-06-01,20759.76551116797,19452.44583647184,18790.30382791948
1212,2026-07-01,20215.024980296912,18377.45691910996,18364.94958130744
1212,2026-08-01,19567.611808169997,17562.15257426816,17629.904570998326
1212,2026-09-01,20783.93984218253,19414.925866605165,18967.53404726708
1212,2026-10-01,20664.791331666005,19360.59443555733,18874.088577749884
1212,2026-11-01,20393.211319683804,19224.03060143562,18340.8902092167
1212,2026-12-01,19160.63041717974,17845.463240210232,16855.144759855833
1212,2027-01-01,19458.766578513234,17127.82180931799,15599.568717734543
1212,2027-02-01,20508.343032001263,18388.037030168955,16896.081546430716
1212,2027-03-01,20598.044541728355,18578.132845205444,17243.037572994275
1212,2027-04-01,20300.588580427255,18453.36816955842,17410.24339337426
1212,2027-05-01,20789.132179446526,18744.063014625262,17629.27179159959
1212,2027-06-01,21406.299786535616,19304.464415969982,18066.43691385843
1212,2027-07-01,20885.163532859166,18233.116908954937,17409.590363539428
1212,2027-08-01,20237.151058307427,17416.660354114065,16511.139864275614
1212,2027-09-01,21440.968744551195,19270.054837371794,18553.887057580716
1212,2027-10-01,21311.164534171417,19213.176809104625,18510.391696941067
1212,2027-11-01,21019.691170854006,19071.93895741357,18011.52343463393
1212,2027-12-01,19796.329019623554,17695.034328615016,16038.590325156494
1212,2028-01-01,20130.33721077413,16978.20943272473,14776.491350242599
1212,2028-02-01,21181.69022278946,18238.999633236414,15962.556390194464
1212,2028-03-01,21269.54346244358,18429.255449967135,16323.70815980166
1212,2028-04-01,20968.224708918155,18304.084286795627,15607.084839575655
1212,2028-05-01,21461.004964076645,18595.39926032132,16561.829935838163
1212,2028-06-01,22079.18909362342,19155.93783329602,17652.410452387485
1212,2028-07-01,21561.871148948194,18084.890812519785,17708.69844012324
1212,2028-08-01,20913.761729624508,17268.339179392176,17347.214827103257
1212,2028-09-01,22115.55569829949,19121.78492298698,17285.92444547015
1212,2028-10-01,21984.02778502336,19064.696752726908,17057.10779773619
1212,2028-11-01,21689.336404009802,18923.073206721485,16422.317359996763
1212,2028-12-01,20467.465510050817,17546.305784708544,15901.502906640002
1212,2029-01-01,20899.779932691665,16829.54826835953,14826.373535120736
1212,2029-02-01,21951.42032699719,18090.38591553449,16373.38695164564
1212,2029-03-01,22038.974584057374,18280.654935426628,15747.220438918
1212,2029-04-01,21737.030971844724,18155.450229388294,15334.933805000692
1212,2029-05-01,22230.496563217595,18446.81637518757,16056.624290810923
1212,2029-06-01,22848.845128969573,19007.366267405327,16931.27738312726
1212,2029-07-01,22332.144847223426,17936.344042400768,16743.781253364145
1212,2029-08-01,21684.019745776874,17119.78456352528,16187.742863852285
1212,2029-09-01,22885.48635086703,18973.23453706303,16823.75821984146
1212,2029-10-01,22753.679605422003,18916.129026133123,16668.434740701457
1212,2029-11-01,22458.467666685887,18774.473653086825,16089.949383646694
1212,2029-12-01,21236.838003684054,17397.717553216415,15088.461161504829
1212,2030-01-01,21975.328036502717,16680.965596947874,13940.510974521243
1212,2030-02-01,23027.01491876592,17941.807159365668,15357.364072974487
1212,2030-03-01,23114.520811362985,18132.07726876716,15214.11911419061
1212,2030-04-01,22812.47611983822,18006.869794810926,15096.57202054215
1212,2030-05-01,23306.052573578112,18298.240163286006,15572.92998434057
1212,2030-06-01,23924.427739101928,18858.790989554374,16229.64224341147
1212,2030-07-01,23407.827372657062,17787.77081066772,15804.287996796074
1212,2030-08-01,22759.69973441583,16971.21068437035,15069.242986487634
1212,2030-09-01,23961.113384035183,18824.661006958017,16406.872462758187
1212,2030-10-01,23829.261533729798,18767.554065096447,16313.426993244408
1212,2030-11-01,23533.965387767974,18625.896065720186,15780.228624708523
1212,2030-12-01,22312.37474712386,17249.140900139653,14294.483175347668
1215,2025-01-01,23896.84357355816,23951.826995656917,24002.868435728833
1215,2025-02-01,25489.593336757986,25913.18585456424,25924.120833055556
1215,2025-03-01,26503.528326947664,26160.98554602809,25839.561969628354
1215,2025-04-01,26514.14682355085,26547.259631822042,26206.25958640615
1215,2025-05-01,26266.39635343525,26933.269108908906,26974.30322371645
1215,2025-06-01,27110.00469721174,27668.878529073565,27697.14329267484
1215,2025-07-01,25097.191270048483,25857.35421710639,25796.09117338233
1215,2025-08-01,24985.07292713401,25630.01079079159,25202.290588112355
1215,2025-09-01,26258.02774905697,26968.523959471695,27183.03428329815
1215,2025-10-01,26129.885319107343,26793.396810099945,26874.436260883453
1215,2025-11-01,25845.547866101682,26381.886798943142,26235.085618538254
1215,2025-12-01,24337.71804229902,25145.963948698343,25280.6722504158
1215,2026-01-01,23814.704926060178,24248.373942172915,23757.471749959488
1215,2026-02-01,25363.77140421675,26106.998823278405,25621.658905247044
1215,2026-03-01,26241.491291913102,26330.615267945574,25577.64210329007
1215,2026-04-01,26531.969468825308,26700.64269772221,25990.83494937429
1215,2026-05-01,26123.401614229006,27026.813931677167,26673.47901078068
1215,2026-06-01,27143.441103001227,27776.182128527395,27328.3719854298
1215,2026-07-01,24922.138022892483,25930.21521569618,25524.804937327986
1215,2026-08-01,24845.5136171122,25708.931913156237,24989.372951895395
1215,2026-09-01,25811.330842996496,27012.88474280058,26931.388997129812
1215,2026-10-01,25935.124133271413,26863.648863493836,26585.715983040387
1215,2026-11-01,25727.97145978386,26465.045878167995,25969.7605379547
1215,2026-12-01,24181.78452690672,25212.548929833825,24945.361596255076
1215,2027-01-01,23790.769238764187,24321.323889438252,23533.42368636996
1215,2027-02-01,25360.478217917844,26184.59814854331,25339.182377017933
1215,2027-03-01,26302.56652678488,26409.27882984351,25336.593026145718
1215,2027-04-01,26460.797026969696,26780.02661349635,25794.547617799275
1215,2027-05-01,26128.223411567946,27108.942272355154,26390.36622149124
1215,2027-06-01,27064.890375203744,27857.666176338713,26979.41257931744
1215,2027-07-01,24942.109063487645,26013.2831564052,25276.31133525823
1215,2027-08-01,24848.71200019584,25791.71718881212,24797.79402609993
1215,2027-09-01,25959.66707274376,27097.262974488927,26698.358812002094
1215,2027-10-01,25964.408158208156,26946.83144306317,26316.02230787492
1215,2027-11-01,25720.78182320911,26547.632347088835,25723.49295947922
1215,2027-12-01,24192.720539188565,25295.899844408323,24630.553740274376
1215,2028-01-01,23788.661517890665,24404.38093324876,23243.78909028016
1215,2028-02-01,25348.615884821396,26267.440559523206,24989.78104732493
1215,2028-03-01,26260.286901334184,26492.072077260862,24968.668579138834
1215,2028-04-01,26481.011030736467,26862.78658968891,25287.179215340664
1215,2028-05-01,26112.526343590347,27191.575596917013,26139.084180134603
1215,2028-06-01,27088.5909874106,27940.32921928555,26931.88011691908
1215,2028-07-01,24919.253221802705,26095.873109494027,24936.433256344295
1215,2028-08-01,24833.782076496456,25874.320181220355,24282.91741695489
1215,2028-09-01,25876.152271038445,27179.792462901132,26299.63357776684
1215,2028-10-01,25937.15146650627,27029.416100082795,26028.45163734258
1215,2028-11-01,25710.760757380864,26630.24450918601,25365.72855546599
1215,2028-12-01,24174.134199421154,25378.476733153362,24482.69020818142
1215,2029-01-01,23866.222618137515,24486.97138155921,22859.292829384598
1215,2029-02-01,25430.78652630566,26350.040911294018,24780.545226711165
1215,2029-03-01,26356.831231923978,26574.674697469163,24695.986363283842
1215,2029-04-01,26548.024001763202,26945.390745059336,25062.68398006165
1215,2029-05-01,26196.509088740597,27274.185596217794,25830.727617372173
1215,2029-06-01,27153.95636189368,28022.937847310848,26553.567686330298
1215,2029-07-01,25006.618844904326,26178.48511001998,24652.515567038212
1215,2029-08-01,24917.40230767845,25956.931580083117,24058.71498176806
1215,2029-09-01,25992.182280918525,27262.407253378213,26039.458676953513
1215,2029-10-01,26026.596710936603,27112.028344972463,25730.860654538847
1215,2029-11-01,25792.061308162578,26712.855484937536,25091.510012193903
1215,2029-12-01,24259.482269728032,25461.08933648515,24137.096644072088
1215,2030-01-01,24052.95613803988,24569.583359226213,22508.524610236946
1215,2030-02-01,25615.341807859484,26432.652431996088,24372.711765524084
1215,2030-03-01,26534.594227823458,26657.286113501075,24328.694963568
1215,2030-04-01,26739.742039297475,27028.002090255854,24741.88780965235
1215,2030-05-01,26380.208060849807,27356.79667176404,25424.531871058785
1215,2030-06-01,27346.4529710449,28105.54898613038,26079.424845708552
1215,2030-07-01,25188.719238304126,26261.09609322581,24275.857797605808
1215,2030-08-01,25101.272585734812,26039.542591050846,23740.425812173715
1215,2030-09-01,26160.73732060459,27345.018107850297,25682.441857407
1215,2030-10-01,26207.71437944143,27194.63931690287,25336.768843318547
1215,2030-11-01,25977.02775100933,26795.46651542843,24720.813398232705
1215,2030-12-01,24442.53605754208,25543.700291876343,23696.414456533632
1216,2025-01-01,6049.727120338503,6276.2237953970625,5374.623963239017
1216,2025-02-01,6342.4327007571,6489.588962878027,5505.811705934605
1216,2025-03-01,6425.176350816867,6498.412397872716,5740.703600409775
1216,2025-04-01,6449.434221030773,6491.941884930513,5764.950159462132
1216,2025-05-01,6710.8412108789635,6717.13491480876,6049.429403076874
1216,2025-06-01,7020.35481149755,6993.260642356481,6413.583310872503
1216,2025-07-01,6581.084205734883,6504.761755824615,5987.586426452054
1216,2025-08-01,6423.555269044882,6313.86853511778,5747.686799788363
1216,2025-09-01,7482.558713340115,7317.389505144499,6682.687659273628
1216,2025-10-01,7346.779674454434,7203.7505582898,6639.622426916781
1216,2025-11-01,6922.104295697116,6764.44460739454,6253.386129346803
1216,2025-12-01,6217.439212895196,6067.6425723915145,5686.35454429115
1216,2026-01-01,5636.50921790674,5885.387016958692,4861.3238358826275
1216,2026-02-01,5911.333584572061,6153.654768168669,5105.946083000601
1216,2026-03-01,5981.579245836606,6203.245870652726,5255.566923989418
1216,2026-04-01,5997.18754234989,6226.961159068602,5358.648081103088
1216,2026-05-01,6251.995124122733,6475.414964255633,5623.477759431058
1216,2026-06-01,6556.9845741601,6768.667445740147,5855.688202571282
1216,2026-07-01,6114.831927232429,6292.452462483676,5261.002664148423
1216,2026-08-01,5954.9547064371245,6111.207685694227,5189.78407698477
1216,2026-09-01,7012.105521648234,7122.1818503015265,6477.001221254662
1216,2026-10-01,6875.468779281207,7013.464799486909,6270.288487200971
1216,2026-11-01,6450.3240365440215,6577.614316536355,5772.2358603453395
1216,2026-12-01,5745.301152343027,5883.462561623608,4905.974287556451
1216,2027-01-01,5065.800022138431,5703.438083941074,4386.089261846128
1216,2027-02-01,5340.368399220651,5973.369185322765,4740.965207647292
1216,2027-03-01,5410.433681140671,6024.200182177167,4802.962831860815
1216,2027-04-01,5425.9148280964655,6048.839640814037,4984.283365489184
1216,2027-05-01,5680.633127378456,6297.983051391611,5225.89098041919
1216,2027-06-01,5985.559615024973,6591.749455306585,5325.181109065045
1216,2027-07-01,5543.3624449479075,6115.917196207783,4568.752301766483
1216,2027-08-01,5383.454039690687,5934.958152432441,4673.228222555735
1216,2027-09-01,6440.582999315724,6946.145549716812,6307.257110432503
1216,2027-10-01,6303.93061031739,6837.586932262131,5927.973694828503
1216,2027-11-01,5878.774770087997,6401.854382385808,5315.982413058561
1216,2027-12-01,5173.744083835312,5707.7906090174365,4157.647622452958
1216,2028-01-01,4437.490765076798,5527.831935776372,3958.3048525253625
1216,2028-02-01,4712.055314748002,5797.8120945491955,4420.065719326656
1216,2028-03-01,4782.117900590991,5848.679663660149,4373.387664750151
1216,2028-04-01,4797.597148422688,5873.346386832852,4318.266364010467
1216,2028-05-01,5052.314109762596,6122.5101237017525,4618.760831237953
1216,2028-06-01,5357.239654974163,6416.291680751785,5113.669816121559
1216,2028-07-01,4915.041821122388,5940.470718001263,4863.119634081378
1216,2028-08-01,4755.132948188228,5759.5200960182765,4461.8210779393585
1216,2028-09-01,5812.261578309373,6770.7137719465,5039.6228330625745
1216,2028-10-01,5675.608957342602,6662.15983478573,5151.141159848509
1216,2028-11-01,5250.452953752302,6226.430773926373,4874.342697176249
1216,2028-12-01,4545.422152416235,5532.369601678411,4613.365112113577
1216,2029-01-01,3746.4874909824903,5352.412867756616,3574.2216640754696
1216,2029-02-01,4021.0519835236064,5622.394472295391,3705.4094067715314
1216,2029-03-01,4091.114529122955,5673.26311922729,3940.3013012466376
1216,2029-04-01,4106.59374860617,5697.930645917262,3964.5478602974513
1216,2029-05-01,4361.310689976906,5947.094981810137,4249.027103913395
1216,2029-06-01,4666.236221121751,6240.8769854334605,4613.18101170778
1216,2029-07-01,4224.038377361032,5765.05635560382,4187.184127290302
1216,2029-08-01,4064.129497446862,5584.105981814221,3947.284500624878
1216,2029-09-01,5121.2581226511775,6595.299842771201,4882.2853601066245
1216,2029-10-01,4984.60549822081,6486.7460435493185,4839.220127753489
1216,2029-11-01,4559.449492190657,6051.017085523515,4452.983830182528
1216,2029-12-01,3854.418689135913,5356.955989938191,3885.952245131257
1216,2030-01-01,3025.461684343607,5176.999313168677,3148.2652416630817
1216,2030-02-01,3300.0261760319154,5446.980960314577,3392.8874887838697
1216,2030-03-01,3370.088721030532,5497.849639010163,3542.5083297721144
1216,2030-04-01,3385.5679400905738,5522.517189380018,3645.589486886225
1216,2030-05-01,3640.2848811632193,5771.681542926288,3910.4191652132513
1216,2030-06-01,3945.210412098084,6065.463559710248,4142.6296083521665
1216,2030-07-01,3503.0125681894497,5589.642939691884,3547.94406992858
1216,2030-08-01,3343.1036881710825,5408.69257321661,3476.725482764191
1216,2030-09-01,4400.232313302005,6419.886439626432,4763.942627034254
1216,2030-10-01,4263.579688819933,6311.332644469652,4557.229892982996
1216,2030-11-01,3838.4236827533623,5875.603689474388,4059.1772661275913
1216,2030-12-01,3133.3928796729633,5181.54259614834,3192.915693338647
1217,2025-01-01,14645.13813019514,14665.581405570265,15676.754705530659
1217,2025-02-01,15449.336033772128,15480.114034142418,16002.20684244317
1217,2025-03-01,15534.396879198182,15725.237153157965,15338.499617850957
1217,2025-04-01,14298.47458671912,15585.897027675695,13664.933617623392
1217,2025-05-01,15551.176478006739,15653.80534024126,15332.289848904353
1217,2025-06-01,15873.115263896194,16644.630190974327,16240.695426426744
1217,2025-07-01,14125.086194636577,14855.221301425829,13713.833463657476
1217,2025-08-01,12393.448407091877,13141.561449824454,11293.658304941135
1217,2025-09-01,15226.263214693532,15512.639416605864,14791.501194262213
1217,2025-10-01,15064.966766639965,15587.288003488062,14950.956875189215
1217,2025-11-01,15389.104604247368,16275.789675510014,14992.27351083386
1217,2025-12-01,14965.404776355674,16019.06059472397,14669.969565179636
1217,2026-01-01,12514.799579979772,13773.348760705956,12939.471021685884
1217,2026-02-01,13412.29556515401,14554.403982867623,13696.018521127673
1217,2026-03-01,13449.044532233493,14668.697158913565,13623.895245542179
1217,2026-04-01,12268.779717092115,14791.907538973013,12400.7859257495
1217,2026-05-01,13471.859419815268,14567.699944409293,13793.048359119482
1217,2026-06-01,13812.915881981524,15625.886240521875,13824.495199152581
1217,2026-07-01,12074.677404943479,13981.637200121275,11318.031924247232
1217,2026-08-01,10343.974517101851,12269.500229602356,9397.449444010297
1217,2026-09-01,13141.590788584504,14298.382211986585,12955.102397739185
1217,2026-10-01,13000.538481333173,14576.14595628381,13095.635120325249
1217,2026-11-01,13324.779502041696,15194.087543913158,13703.777370018453
1217,2026-12-01,12904.96368416649,14952.190716141457,12928.070760286848
1217,2027-01-01,10198.857559807067,12724.598781021126,9719.114219878165
1217,2027-02-01,11094.863381751755,13512.2986063671,10930.140830890432
1217,2027-03-01,11132.384270119153,13652.558936640226,11453.645128633007
1217,2027-04-01,9951.229292621545,13723.658237631102,10666.507712899085
1217,2027-05-01,11155.102867955753,13557.429869236403,11759.659844924174
1217,2027-06-01,11495.853486149826,14602.246251621687,10917.7929355844
1217,2027-07-01,9757.458297748519,12929.185854083673,8455.912905883546
1217,2027-08-01,8026.740464545612,11216.746621809989,7041.707444974616
1217,2027-09-01,10824.919996299875,13313.547734553918,10652.730591821492
1217,2027-10-01,10683.543733651211,13550.997140040863,10775.017254787852
1217,2027-11-01,11007.783102029625,14182.943507938147,11938.455311664005
1217,2027-12-01,10587.905130521536,13938.102771494394,10688.651513071767
1217,2028-01-01,7805.945381937054,11706.914395061332,6600.444188260261
1217,2028-02-01,8701.975050394125,12493.295398181328,8288.964073211178
1217,2028-03-01,8739.48358600858,12628.401762267109,8574.079086279573
1217,2028-04-01,7558.342853403505,12709.844081101048,6436.153157496399
1217,2028-05-01,8762.20372473629,12532.107983802787,8354.10955016321
1217,2028-06-01,9102.959237219911,13579.578029453414,10141.992080449527
1217,2028-07-01,7364.566556600752,11912.23611608962,7618.77080559939
1217,2028-08-01,5633.84896256237,10199.856876792068,4706.432885029686
1217,2028-09-01,8432.0194807093,12283.177386375368,8138.293206504513
1217,2028-10-01,8290.648402176877,12528.6283902383,8317.543933278048
1217,2028-11-01,8614.887796996773,13157.795086426835,7781.007938482091
1217,2028-12-01,8195.010820106028,12913.538657590361,7890.64985741015
1217,2029-01-01,5270.989438870041,10683.06410357921,6575.967516992466
1217,2029-02-01,6167.018725721835,11469.706866809702,6901.419653905572
1217,2029-03-01,6204.527459011973,11605.836191179384,6237.712429313319
1217,2029-04-01,5023.386498452142,11685.225625674444,4564.146429083772
1217,2029-05-01,6227.247573081477,11509.773584809289,6231.502660374002
1217,2029-06-01,6568.00300724394,12556.716930821502,7139.908237890222
1217,2029-07-01,4829.610286493837,10888.240011526024,4613.046275128691
1217,2029-08-01,3098.892688628199,9175.848864810057,2192.871116405139
1217,2029-09-01,5897.063351015946,11261.845007320517,5690.714005726898
1217,2029-10-01,5755.692189524387,11505.707852268775,5850.169686652674
1217,2029-11-01,6079.931583921149,12135.426258277857,5891.486322304645
1217,2029-12-01,5660.054591113978,11891.053855945613,5569.182376641567
1217,2030-01-01,2805.330431944094,9660.437622311269,3393.595892050257
1217,2030-02-01,3701.359724902548,10447.02843134043,4150.143391487658
1217,2030-03-01,3738.868455029369,10582.95471833959,4078.020115904941
1217,2030-04-01,2557.7274981173978,10662.751609746429,2854.9107961143163
1217,2030-05-01,3761.5885694934695,10486.846228884016,4247.1732294750145
1217,2030-06-01,4102.344004909268,11533.894114350322,4278.620069517632
1217,2030-07-01,2363.951284801362,9865.64247126891,1772.1567946028445
1217,2030-08-01,633.2336869969804,8153.253687939832,-148.42568562239285
1217,2030-09-01,3431.4043470764955,10238.718770268813,3409.2272680987826
1217,2030-10-01,3290.033186912493,10482.896833329722,3549.7599906926607
1217,2030-11-01,3614.2725813160287,11112.505735858544,4157.902240376758
1217,2030-12-01,3194.39558876356,10868.15635196993,3382.1956306511256
1218,2025-01-01,7801.005355476547,8025.123893959285,9755.277013135124
1218,2025-02-01,8315.543753948768,8575.149872497797,10410.916746321636
1218,2025-03-01,8551.54762489433,8780.678990484104,9740.294096940293
1218,2025-04-01,9257.668255735021,9531.408900551316,9605.979064465795
1218,2025-05-01,8764.100273763637,9013.416424003486,8694.322674908832
1218,2025-06-01,8521.557169970925,8758.865420329186,9130.875012046168
1218,2025-07-01,7916.890871554904,8174.85176469223,8599.318735156603
1218,2025-08-01,7635.208641218538,7898.37753848728,8542.224528435952
1218,2025-09-01,8691.259499702734,8943.661419883934,9221.839267139641
1218,2025-10-01,9215.55171816516,9479.41204977212,9106.044058215311
1218,2025-11-01,8793.823451930912,9049.623621144397,8499.00991618149
1218,2025-12-01,7811.29706984551,8067.372334953542,7579.096269365263
1218,2026-01-01,7700.775437864293,8292.489201749064,9475.18913739068
1218,2026-02-01,8224.275280827685,8846.267089154297,10177.040065033269
1218,2026-03-01,8444.182831219085,9043.302303160737,10338.168601200408
1218,2026-04-01,9188.777807720915,9815.87654298422,10150.033975981536
1218,2026-05-01,8670.447377822165,9283.307412029822,9496.135060852052
1218,2026-06-01,8414.401673459644,9020.936051659117,9582.566581351852
1218,2026-07-01,7833.884050963599,8451.228401885419,8697.680714246173
1218,2026-08-01,7556.424590293864,8177.05914650256,8462.691219830633
1218,2026-09-01,8601.143247899126,9215.745605599937,9428.306309717425
1218,2026-10-01,9138.35664982089,9759.131475123351,9584.57608330472
1218,2026-11-01,8706.472958645667,9323.203244163107,9397.160498733014
1218,2026-12-01,7724.672070380206,8341.436341397886,8473.362941895397
1218,2027-01-01,7783.459033934618,8567.597134201746,9298.2920294743
1218,2027-02-01,8305.110864924936,9120.816052127479,10073.217080186007
1218,2027-03-01,8528.337347574125,9319.116710562947,11073.559320721277
1218,2027-04-01,9264.999489738126,10088.436524053297,10823.756150186906
1218,2027-05-01,8751.774693828767,9558.03906182974,10416.44887738672
1218,2027-06-01,8498.512990504052,9296.832798991301,10142.901008783127
1218,2027-07-01,7913.0163157130955,8724.993802428518,8909.044223977196
1218,2027-08-01,7634.686187468775,8450.481146364269,8508.960492645585
1218,2027-09-01,8681.741358476153,9490.150506976523,9770.282991411254
1218,2027-10-01,9216.290625642301,10032.398858199085,10200.006969452377
1218,2027-11-01,8786.500815311367,9597.385351314379,10422.07580376714
1218,2027-12-01,7804.550342131937,8615.546283818567,9469.586945048311
1218,2028-01-01,8071.396332357464,8841.551549750193,9181.882242675789
1218,2028-02-01,8593.429192831747,9394.85374443513,10056.849600124657
1218,2028-03-01,8815.971366554804,9592.96587359509,10941.1738390202
1218,2028-04-01,9554.269127940497,10362.770540173175,10853.028024070958
1218,2028-05-01,9039.991634755272,9832.04953696823,9672.659692831754
1218,2028-06-01,8786.155916465483,9570.669694801763,10449.018589368501
1218,2028-07-01,8201.685839900558,8999.14823195028,10274.515772329833
1218,2028-08-01,7923.535228908448,8724.686736632551,10407.903643000796
1218,2028-09-01,8970.108649500158,9764.209661963856,10811.595524349412
1218,2028-10-01,9505.207217185976,10306.627483687227,10425.720652161457
1218,2028-11-01,9074.985683259416,9871.477698777748,9389.483120834142
1218,2028-12-01,8093.066052014998,8889.649382575366,8448.388989813015
1218,2029-01-01,8438.917577109954,9115.67781931392,11834.361750967151
1218,2029-02-01,8960.871875607176,9668.967607205857,12490.00148415594
1218,2029-03-01,9183.555142511788,9867.107823958533,11819.378834771904
1218,2029-04-01,9921.515666268417,10636.840255834515,11685.063802297345
1218,2029-05-01,9407.455221849028,10106.167454625183,10773.40741274743
1218,2029-06-01,9153.737855950356,9844.813472768506,11209.959749882124
1218,2029-07-01,8569.056111811973,9273.244702900478,10678.403472995147
1218,2029-08-01,8290.868487331813,8998.775585518713,10621.309266270822
1218,2029-09-01,9337.541236890698,10038.320327167503,11300.924004976903
1218,2029-10-01,9872.526547895235,10580.712900725088,11185.12879604943
1218,2029-11-01,9442.39402823303,10145.583418878065,10578.094654021534
1218,2029-12-01,8460.468037891762,9163.753500919402,9658.181007193967
1218,2030-01-01,8825.999495215001,9389.778485609537,11825.530400621687
1218,2030-02-01,9347.969991892416,9943.070121898481,12527.38132825746
1218,2030-03-01,9570.624167716785,10141.206154086918,12688.509864428584
1218,2030-04-01,10308.654224294354,10910.949347680871,12500.375239210507
1218,2030-05-01,9794.549028009584,10380.269365210079,11846.476324073938
1218,2030-06-01,9540.807259805515,10118.911530615693,11932.907844579975
1218,2030-07-01,8956.16915801962,9547.349808672765,11048.021977470256
1218,2030-08-01,8677.989165108476,9272.881826846362,10813.032483060171
1218,2030-09-01,9724.641434677294,10312.423318242172,11778.647572948506
1218,2030-10-01,10259.650097336154,10854.819653338624,11934.917346536922
1218,2030-11-01,9829.499224405008,10419.687146687374,11747.501761958467
1218,2030-12-01,8847.574545204334,9437.85746736262,10823.704205121145
1219,2025-01-01,18511.67344701246,18339.73181088158,19066.00437211666
1219,2025-02-01,19610.078656303678,19572.646864791437,20373.3335115914
1219,2025-03-01,19970.598215579976,20373.69106744665,19934.67918748264
1219,2025-04-01,20150.058853339964,20713.425870161947,19813.83231247863
1219,2025-05-01,20716.435375133,20861.718091139304,20786.3282332355
1219,2025-06-01,21115.321938479898,21365.578160478155,20991.804506399367
1219,2025-07-01,20484.601600865928,20477.19666679357,20545.887569637536
1219,2025-08-01,19863.114052161844,19740.086490703703,19863.230390129185
1219,2025-09-01,21220.053358332523,21584.84195182418,21157.55708189336
1219,2025-10-01,20953.398368324863,21191.704361710676,20835.604151139443
1219,2025-11-01,20226.585597671037,20498.02336157835,20103.24042192278
1219,2025-12-01,19090.491167526627,18939.75027049736,19199.685675596345
1219,2026-01-01,18660.356486554392,18287.001620143154,18790.43988076142
1219,2026-02-01,19708.190268668677,19524.95324124384,19877.831169892026
1219,2026-03-01,19971.407349178433,20327.777908169654,20004.821723424717
1219,2026-04-01,19947.98986711268,20654.33451139457,19738.723364143214
1219,2026-05-01,20707.249136223847,20815.829259878003,20461.530838537947
1219,2026-06-01,21061.53147577491,21318.088993608515,20691.739191144952
1219,2026-07-01,20473.820981456716,20430.689373496698,20209.892491727023
1219,2026-08-01,19846.78301828775,19691.901884112653,19571.526314773426
1219,2026-09-01,21186.337201316415,21541.800487826196,21050.72910802449
1219,2026-10-01,20855.67520862855,21141.42678651734,20654.500901215633
1219,2026-11-01,20180.925331328293,20452.888596473633,20114.45139626211
1219,2026-12-01,19094.729442821998,18893.491573840027,18748.615403444303
1219,2027-01-01,18510.403527611856,18240.767478538855,18511.357521451464
1219,2027-02-01,19550.505624784328,19478.788354476823,19384.054371248338
1219,2027-03-01,19799.073225999953,20281.6379670519,20076.08838292658
1219,2027-04-01,19745.270398721586,20608.020354648612,19655.314687304293
1219,2027-05-01,20533.31071977383,20769.69075073978,20128.081324358656
1219,2027-06-01,20880.901021803995,21271.92945539593,20386.417227879603
