ZNR,Public_Transport_Id
4006,546
4006,550
4006,567
4006,568
4006,600
4006,650
4006,665
4006,747
4006,978
4006,1024
4006,1026
4006,1027
4006,1028
4006,1029
4006,1042
4006,1045
4006,1046
4006,1059
4006,1167
4006,1177
4006,1183
4006,1184
4006,1259
4006,1260
4006,1323
4006,1325
4006,1341
4006,1347
4006,1502
4006,1505
4006,1531
4006,1534
4006,1611
4006,1728
4006,1736
4006,1737
4006,1739
4006,1757
4006,1957
4006,1973
4006,1987
4006,1988
4006,2095
4006,2096
4006,2101
4006,2306
4006,2320
4006,2321
4006,2431
4006,2596
4006,2597
4006,2648
4006,3271
4006,3381
4006,3383
4006,3384
4006,3391
4006,3392
4006,3395
4006,3396
4006,3402
4006,3406
4006,3408
4006,3411
4006,3412
4006,3553
4006,3559
4006,3586
4006,3593
4006,3624
4006,3629
4006,3634
4006,3686
4006,3714
4006,3716
4006,3719
4006,3777
4006,3801
4006,3860
4006,3861
4006,3862
4006,3863
4006,3864
4006,3865
4006,3866
4006,3867
4006,4002
4006,4003
4006,4004
4006,4005
4006,4197
4006,4311
4006,4321
4006,4415
4006,4416
4006,4453
4006,4546
4006,4552
4006,4575
4007,40
4007,56
4007,66
4007,110
4007,148
4007,153
4007,156
4007,157
4007,158
4007,159
4007,160
4007,209
4007,213
4007,225
4007,226
4007,317
4007,350
4007,351
4007,352
4007,353
4007,400
4007,436
4007,437
4007,438
4007,439
4007,440
4007,459
4007,488
4007,530
4007,531
4007,552
4007,567
4007,568
4007,569
4007,600
4007,650
4007,660
4007,661
4007,690
4007,747
4007,803
4007,804
4007,966
4007,967
4007,978
4007,979
4007,980
4007,981
4007,982
4007,983
4007,1026
4007,1027
4007,1028
4007,1031
4007,1042
4007,1059
4007,1154
4007,1155
4007,1157
4007,1160
4007,1177
4007,1183
4007,1184
4007,1188
4007,1206
4007,1221
4007,1225
4007,1239
4007,1244
4007,1247
4007,1323
4007,1341
4007,1531
4007,1532
4007,1533
4007,1534
4007,1611
4007,1669
4007,1671
4007,1673
4007,1677
4007,1957
4007,1958
4007,1973
4007,1987
4007,1988
4007,2052
4007,2053
4007,2095
4007,2306
4007,2308
4007,2597
4007,3402
4007,3406
4007,3408
4007,3411
4007,3412
4007,3415
4007,3564
4007,3580
4007,3586
4007,3593
4007,3624
4007,3634
4007,3686
4007,3690
4007,3801
4007,3847
4007,3860
4007,3861
4007,3862
4007,3863
4007,3864
4007,3866
4007,3867
4007,4005
4007,4034
4007,4035
4007,4197
4007,4283
4007,4284
4007,4311
4007,4384
4007,4416
4007,4453
4007,4546
4007,4552
4007,4553
4008,125
4008,512
4008,940
4008,1092
4008,1093
4008,1094
4008,1095
4008,1096
4008,1097
4008,1211
4008,1738
4008,2094
4008,2186
4008,2190
4008,2191
4008,2415
4008,2683
4008,2703
4008,2957
4008,2980
4008,2981
4008,2989
4008,2990
4008,2997
4008,2998
4008,3362
4008,3363
4008,3958
4008,4112
4008,4211
4008,4326
4008,4401
4008,4402
4008,4403
4008,4404
4008,4405
4008,4409
4008,4410
4009,47
4009,79
4009,80
4009,94
4009,102
4009,103
4009,104
4009,152
4009,153
4009,156
4009,157
4009,158
4009,159
4009,174
4009,209
4009,225
4009,226
4009,317
4009,323
4009,324
4009,328
4009,344
4009,399
4009,400
4009,459
4009,460
4009,488
4009,529
4009,530
4009,531
4009,532
4009,533
4009,534
4009,537
4009,539
4009,546
4009,550
4009,567
4009,568
4009,600
4009,650
4009,665
4009,747
4009,978
4009,1024
4009,1026
4009,1027
4009,1028
4009,1029
4009,1042
4009,1045
4009,1046
4009,1059
4009,1167
4009,1177
4009,1183
4009,1184
4009,1259
4009,1260
4009,1323
4009,1325
4009,1341
4009,1347
4009,1502
4009,1505
4009,1531
4009,1534
4009,1611
4009,1728
4009,1736
4009,1737
4009,1739
4009,1757
4009,1957
4009,1973
4009,1987
4009,1988
4009,2095
4009,2096
4009,2306
4009,2320
4009,2321
4009,2431
4009,2596
4009,2597
4009,2648
4009,3271
4009,3381
4009,3383
4009,3384
4009,3391
4009,3392
4009,3395
4009,3396
4009,3402
4009,3406
4009,3408
4009,3411
4009,3412
4009,3553
4009,3559
4009,3586
4009,3593
4009,3624
4009,3629
4009,3634
4009,3686
4009,3714
4009,3716
4009,3719
4009,3777
4009,3801
4009,3860
4009,3861
4009,3862
4009,3863
4009,3864
4009,3865
4009,3866
4009,3867
4009,4002
4009,4003
4009,4004
4009,4005
4009,4197
4009,4311
4009,4321
4009,4415
4009,4416
4009,4453
4009,4546
4009,4552
4009,4575
4010,1
4010,41
4010,55
4010,95
4010,114
4010,115
4010,174
4010,259
4010,298
4010,322
4010,323
4010,350
4010,351
4010,353
4010,409
4010,410
4010,460
4010,491
4010,761
4010,773
4010,774
4010,775
4010,788
4010,790
4010,791
4010,799
4010,800
4010,801
4010,802
4010,803
4010,1054
4010,1347
4010,1348
4010,1500
4010,1501
4010,1502
4010,1503
4010,1504
4010,1505
4010,1531
4010,1532
4010,1533
4010,1534
4010,1971
4010,1973
4010,2102
4010,2103
4010,2104
4010,2306
4010,2802
4010,3266
4010,3383
4010,3384
4010,3387
4010,3388
4010,3391
4010,3395
4010,3396
4010,3407
4010,3408
4010,3409
4010,3410
4010,3411
4010,3412
4010,3415
4010,3552
4010,3553
4010,3559
4010,3772
4010,3773
4010,3777
4010,3820
4010,3821
4010,3847
4010,3909
4010,4087
4010,4173
4010,4181
4010,4182
4010,4212
4010,4217
4010,4311
4011,66
4011,79
4011,80
4011,94
4011,102
4011,103
4011,152
4011,153
4011,156
4011,157
4011,158
4011,159
4011,174
4011,209
4011,225
4011,226
4011,317
4011,323
4011,324
4011,328
4011,344
4011,399
4011,400
4011,459
4011,460
4011,488
4011,529
4011,530
4011,531
4011,532
4011,534
4011,567
4011,568
4011,600
4011,650
4011,747
4011,978
4011,980
4011,1024
4011,1026
4011,1027
4011,1028
4011,1042
4011,1045
4011,1046
4011,1059
4011,1167
4011,1177
4011,1183
4011,1184
4011,1260
4011,1323
4011,1325
4011,1341
4011,1347
4011,1502
4011,1505
4011,1531
4011,1532
4011,1533
4011,1534
4011,1611
4011,1728
4011,1736
4011,1737
4011,1739
4011,1757
4011,1957
4011,1973
4011,1987
4011,1988
4011,2053
4011,2095
4011,2096
4011,2306
4011,2320
4011,2321
4011,2431
4011,2597
4011,2648
4011,3271
4011,3381
4011,3383
4011,3384
4011,3391
4011,3392
4011,3395
4011,3396
4011,3402
4011,3406
4011,3408
4011,3411
4011,3412
4011,3553
4011,3559
4011,3586
4011,3593
4011,3624
4011,3629
4011,3634
4011,3686
4011,3714
4011,3716
4011,3777
4011,3801
4011,3847
4011,3860
4011,3861
4011,3862
4011,3863
4011,3864
4011,3865
4011,3866
4011,3867
4011,4002
4011,4003
4011,4004
4011,4005
4011,4197
4011,4311
4011,4321
4011,4415
4011,4416
4011,4453
4011,4546
4011,4552
4011,4575
4012,34
4012,58
4012,141
4012,149
4012,182
4012,212
4012,230
4012,394
4012,483
4012,487
4012,501
4012,504
4012,725
4012,754
4012,810
4012,1032
4012,1061
4012,1062
4012,1064
4012,1066
4012,1121
4012,1196
4012,1382
4012,1383
4012,1384
4012,1385
4012,1386
4012,1387
4012,1388
4012,1389
4012,1390
4012,1391
4012,1541
4012,1542
4012,1543
4012,1544
4012,1545
4012,1661
4012,1662
4012,1663
4012,1664
4012,1665
4012,1667
4012,1668
4012,1978
4012,1979
4012,2303
4012,2442
4012,2449
4012,2450
4012,2451
4012,2452
4012,2453
4012,2454
4012,2599
4012,2604
4012,2611
4012,2626
4012,2628
4012,2630
4012,2631
4012,2637
4012,2638
4012,2641
4012,2642
4012,2803
4012,2804
4012,2805
4012,2806
4012,3527
4012,3533
4012,3536
4012,3608
4012,3609
4012,3683
4012,3717
4012,3746
4012,4039
4012,4052
4012,4053
4012,4054
4012,4100
4012,4132
4012,4140
4012,4141
4012,4142
4012,4143
4012,4170
4012,4190
4012,4191
4012,4201
4012,4306
4012,4307
4012,4332
4012,4340
4012,4341
4012,4342
4012,4346
4012,4347
4012,4348
4012,4349
4012,4350
4012,4351
4012,4376
4012,4385
4012,4565
