ZNR,DATE,DTVMS,ISTCOVID19,BEZIRK,AUSPENDLER,POP,PKW_DENSITY,BICYCLE,BIKESHARING,BY_FOOT,CAR,CARSHARING,MOTORBIKE,PUBLIC_TRANSPORT,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet,DTVMS_full_exog,DTVMS_full_noex,DTVMS_full_prophet,DTVMS_ensemble
1075,2016-01-01,33645.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,33645.0,33645.0,33645.0,33645.0
1075,2016-02-01,36981.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,36981.0,36981.0,36981.0,36981.0
1075,2016-03-01,39057.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,39057.0,39057.0,39057.0,39057.0
1075,2016-04-01,41570.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,41570.0,41570.0,41570.0,41570.0
1075,2016-05-01,37195.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,37195.0,37195.0,37195.0,37195.0
1075,2016-06-01,41166.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,41166.0,41166.0,41166.0,41166.0
1075,2016-07-01,39820.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,39820.0,39820.0,39820.0,39820.0
1075,2016-08-01,40002.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,40002.0,40002.0,40002.0,40002.0
1075,2016-09-01,40510.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,40510.0,40510.0,40510.0,40510.0
1075,2016-10-01,38495.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,38495.0,38495.0,38495.0,38495.0
1075,2016-11-01,39434.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,39434.0,39434.0,39434.0,39434.0
1075,2016-12-01,36660.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,36660.0,36660.0,36660.0,36660.0
1075,2017-01-01,33428.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,33428.0,33428.0,33428.0,33428.0
1075,2017-02-01,36007.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,36007.0,36007.0,36007.0,36007.0
1075,2017-03-01,40709.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,40709.0,40709.0,40709.0,40709.0
1075,2017-04-01,38950.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,38950.0,38950.0,38950.0,38950.0
1075,2017-05-01,41551.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,41551.0,41551.0,41551.0,41551.0
1075,2017-06-01,42765.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,42765.0,42765.0,42765.0,42765.0
1075,2017-07-01,42520.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,42520.0,42520.0,42520.0,42520.0
1075,2017-08-01,41592.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,41592.0,41592.0,41592.0,41592.0
1075,2017-09-01,39375.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,39375.0,39375.0,39375.0,39375.0
1075,2017-10-01,39117.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,39117.0,39117.0,39117.0,39117.0
1075,2017-11-01,38931.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,38931.0,38931.0,38931.0,38931.0
1075,2017-12-01,35639.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,35639.0,35639.0,35639.0,35639.0
1075,2018-01-01,34375.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,34375.0,34375.0,34375.0,34375.0
1075,2018-02-01,35004.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,35004.0,35004.0,35004.0,35004.0
1075,2018-03-01,37752.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,37752.0,37752.0,37752.0,37752.0
1075,2018-04-01,40208.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,40208.0,40208.0,40208.0,40208.0
1075,2018-05-01,40863.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,40863.0,40863.0,40863.0,40863.0
1075,2018-06-01,42329.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,42329.0,42329.0,42329.0,42329.0
1075,2018-07-01,38492.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,38492.0,38492.0,38492.0,38492.0
1075,2018-08-01,37711.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,37711.0,37711.0,37711.0,37711.0
1075,2018-09-01,41133.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,41133.0,41133.0,41133.0,41133.0
1075,2018-10-01,42710.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,42710.0,42710.0,42710.0,42710.0
1075,2018-11-01,40319.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,40319.0,40319.0,40319.0,40319.0
1075,2018-12-01,35876.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,35876.0,35876.0,35876.0,35876.0
1075,2019-01-01,34281.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,34281.0,34281.0,34281.0,34281.0
1075,2019-02-01,36385.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,36385.0,36385.0,36385.0,36385.0
1075,2019-03-01,39704.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,39704.0,39704.0,39704.0,39704.0
1075,2019-04-01,40048.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,40048.0,40048.0,40048.0,40048.0
1075,2019-05-01,41960.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,41960.0,41960.0,41960.0,41960.0
1075,2019-06-01,41098.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,41098.0,41098.0,41098.0,41098.0
1075,2019-07-01,37719.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,37719.0,37719.0,37719.0,37719.0
1075,2019-08-01,35074.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,35074.0,35074.0,35074.0,35074.0
1075,2019-09-01,40647.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,40647.0,40647.0,40647.0,40647.0
1075,2019-10-01,40710.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,40710.0,40710.0,40710.0,40710.0
1075,2019-11-01,38023.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,38023.0,38023.0,38023.0,38023.0
1075,2019-12-01,35483.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,35483.0,35483.0,35483.0,35483.0
1075,2020-01-01,33586.0,0.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,33586.0,33586.0,33586.0,33586.0
1075,2020-02-01,35373.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,35373.0,35373.0,35373.0,35373.0
1075,2020-03-01,25597.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,25597.0,25597.0,25597.0,25597.0
1075,2020-04-01,19889.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,19889.0,19889.0,19889.0,19889.0
1075,2020-05-01,29777.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,29777.0,29777.0,29777.0,29777.000000000004
1075,2020-06-01,36995.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,36995.0,36995.0,36995.0,36995.0
1075,2020-07-01,40606.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,40606.0,40606.0,40606.0,40606.0
1075,2020-08-01,37329.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,37329.0,37329.0,37329.0,37329.0
1075,2020-09-01,40124.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,40124.0,40124.0,40124.0,40124.0
1075,2020-10-01,36773.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,36773.0,36773.0,36773.0,36773.0
1075,2020-11-01,27490.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,27490.0,27490.0,27490.0,27490.0
1075,2020-12-01,28280.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,28280.0,28280.0,28280.0,28280.0
1075,2021-01-01,23431.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,23431.0,23431.0,23431.0,23431.0
1075,2021-02-01,30475.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,30475.0,30475.0,30475.0,30475.0
