ZNR,DATE,DTVMS,ISTCOVID19,BEZIRK,AUSPENDLER,POP,PKW_DENSITY,BICYCLE,BIKESHARING,BY_FOOT,CAR,CARSHARING,MOTORBIKE,PUBLIC_TRANSPORT,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet,DTVMS_full_exog,DTVMS_full_noex,DTVMS_full_prophet
1212,2029-02-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,21951.42032699719,18090.38591553449,16373.38695164564,21951.42032699719,18090.38591553449,16373.38695164564
1212,2029-03-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,22038.97458405737,18280.654935426628,15747.220438918,22038.97458405737,18280.654935426628,15747.220438918
1212,2029-04-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,21737.030971844724,18155.45022938829,15334.933805000692,21737.030971844724,18155.45022938829,15334.933805000692
1212,2029-05-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,22230.496563217595,18446.81637518757,16056.624290810923,22230.496563217595,18446.81637518757,16056.624290810923
1212,2029-06-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,22848.845128969573,19007.366267405327,16931.27738312726,22848.845128969573,19007.366267405327,16931.27738312726
1212,2029-07-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,22332.144847223422,17936.344042400768,16743.781253364145,22332.144847223422,17936.344042400768,16743.781253364145
1212,2029-08-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,21684.019745776877,17119.78456352528,16187.742863852283,21684.019745776877,17119.78456352528,16187.742863852283
1212,2029-09-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,22885.48635086703,18973.23453706303,16823.75821984146,22885.48635086703,18973.23453706303,16823.75821984146
1212,2029-10-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,22753.679605422003,18916.129026133123,16668.434740701457,22753.679605422003,18916.129026133123,16668.434740701457
1212,2029-11-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,22458.467666685887,18774.473653086825,16089.949383646694,22458.467666685887,18774.473653086825,16089.949383646694
1212,2029-12-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,21236.838003684054,17397.717553216415,15088.461161504829,21236.838003684054,17397.717553216415,15088.461161504829
1212,2030-01-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,21975.32803650272,16680.965596947874,13940.510974521245,21975.32803650272,16680.965596947874,13940.510974521245
1212,2030-02-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,23027.01491876592,17941.807159365668,15357.364072974487,23027.01491876592,17941.807159365668,15357.364072974487
1212,2030-03-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,23114.520811362985,18132.07726876716,15214.11911419061,23114.520811362985,18132.07726876716,15214.11911419061
1212,2030-04-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,22812.47611983822,18006.869794810926,15096.57202054215,22812.47611983822,18006.869794810926,15096.57202054215
1212,2030-05-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,23306.052573578112,18298.24016328601,15572.92998434057,23306.052573578112,18298.24016328601,15572.92998434057
1212,2030-06-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,23924.427739101928,18858.79098955437,16229.64224341147,23924.427739101928,18858.79098955437,16229.64224341147
1212,2030-07-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,23407.827372657062,17787.77081066772,15804.287996796074,23407.827372657062,17787.77081066772,15804.287996796074
1212,2030-08-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,22759.69973441583,16971.21068437035,15069.242986487634,22759.69973441583,16971.21068437035,15069.242986487634
1212,2030-09-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,23961.113384035183,18824.661006958017,16406.872462758187,23961.113384035183,18824.661006958017,16406.872462758187
1212,2030-10-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,23829.2615337298,18767.554065096447,16313.426993244408,23829.2615337298,18767.554065096447,16313.426993244408
1212,2030-11-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,23533.96538776797,18625.896065720182,15780.228624708525,23533.96538776797,18625.896065720182,15780.228624708525
1212,2030-12-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,22312.37474712386,17249.140900139653,14294.483175347668,22312.37474712386,17249.140900139653,14294.483175347668
1215,2016-01-01,23606.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,23606.0,23606.0,23606.0
1215,2016-02-01,25507.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,25507.0,25507.0,25507.0
1215,2016-03-01,26056.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,26056.0,26056.0,26056.0
1215,2016-04-01,27783.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,27783.0,27783.0,27783.0
1215,2016-05-01,26468.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,26468.0,26468.0,26468.0
1215,2016-06-01,27677.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,27677.0,27677.0,27677.0
1215,2016-07-01,23306.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,23306.0,23306.0,23306.0
1215,2016-08-01,21943.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,21943.0,21943.0,21943.0
1215,2016-09-01,26162.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,26162.0,26162.0,26162.0
1215,2016-10-01,25709.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,25709.0,25709.0,25709.0
1215,2016-11-01,25824.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,25824.0,25824.0,25824.0
1215,2016-12-01,24906.0,0.0,1220.0,0.105,180272.0,433.11,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,24906.0,24906.0,24906.0
1215,2017-01-01,23182.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,23182.0,23182.0,23182.0
1215,2017-02-01,24753.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,24753.0,24753.0,24753.0
1215,2017-03-01,26557.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,26557.0,26557.0,26557.0
1215,2017-04-01,25599.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,25599.0,25599.0,25599.0
1215,2017-05-01,26341.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,26341.0,26341.0,26341.0
1215,2017-06-01,26634.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,26634.0,26634.0,26634.0
1215,2017-07-01,23940.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,23940.0,23940.0,23940.0
1215,2017-08-01,22891.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,22891.0,22891.0,22891.0
1215,2017-09-01,26696.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,26696.0,26696.0,26696.0
1215,2017-10-01,26375.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,26375.0,26375.0,26375.0
1215,2017-11-01,25865.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,25865.0,25865.0,25865.0
1215,2017-12-01,25065.0,0.0,1220.0,0.106,184188.0,433.02,0.065,0.001,0.284,0.2689999999999999,0.0,0.005,0.376,,,,25065.0,25065.0,25065.0
1215,2018-01-01,24172.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,24172.0,24172.0,24172.0
1215,2018-02-01,24975.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,24975.0,24975.0,24975.0
1215,2018-03-01,26617.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,26617.0,26617.0,26617.0
1215,2018-04-01,28377.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,28377.0,28377.0,28377.0
1215,2018-05-01,27513.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,27513.0,27513.0,27513.0
1215,2018-06-01,27932.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,27932.0,27932.0,27932.0
1215,2018-07-01,25725.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,25725.0,25725.0,25725.0
1215,2018-08-01,25689.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,25689.0,25689.0,25689.0
1215,2018-09-01,27074.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,27074.0,27074.0,27074.0
1215,2018-10-01,27068.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,27068.0,27068.0,27068.0
1215,2018-11-01,26529.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,26529.0,26529.0,26529.0
1215,2018-12-01,25104.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783,,,,25104.0,25104.0,25104.0
1215,2019-01-01,24506.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,24506.0,24506.0,24506.0
1215,2019-02-01,25816.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,25816.0,25816.0,25816.0
1215,2019-03-01,26786.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,26786.0,26786.0,26786.0
1215,2019-04-01,26952.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,26952.0,26952.0,26952.0
1215,2019-05-01,26671.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,26671.0,26671.0,26671.0
1215,2019-06-01,26840.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,26840.0,26840.0,26840.0
1215,2019-07-01,26218.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,26218.0,26218.0,26218.0
1215,2019-08-01,25573.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,25573.0,25573.0,25573.0
1215,2019-09-01,26961.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,26961.0,26961.0,26961.0
1215,2019-10-01,26968.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,26968.0,26968.0,26968.0
1215,2019-11-01,26985.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,26985.0,26985.0,26985.0
1215,2019-12-01,25758.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38,,,,25758.0,25758.0,25758.0
1215,2020-01-01,24680.0,0.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,24680.0,24680.0,24680.0
1215,2020-02-01,26190.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,26190.0,26190.0,26190.0
1215,2020-03-01,19579.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,19579.0,19579.0,19579.0
1215,2020-04-01,19023.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,19023.0,19023.0,19023.0
1215,2020-05-01,25140.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,25140.0,25140.0,25140.0
1215,2020-06-01,26753.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,26753.0,26753.0,26753.0
1215,2020-07-01,26860.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,26860.0,26860.0,26860.0
1215,2020-08-01,25813.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,25813.0,25813.0,25813.0
1215,2020-09-01,26680.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,26680.0,26680.0,26680.0
1215,2020-10-01,25774.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,25774.0,25774.0,25774.0
1215,2020-11-01,22522.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,22522.0,22522.0,22522.0
1215,2020-12-01,22710.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683,,,,22710.0,22710.0,22710.0
1215,2021-01-01,20478.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,20478.0,20478.0,20478.0
1215,2021-02-01,24487.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,24487.0,24487.0,24487.0
1215,2021-03-01,25982.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,25982.0,25982.0,25982.0
1215,2021-04-01,24628.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,24628.0,24628.0,24628.0
1215,2021-05-01,26578.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,26578.0,26578.0,26578.0
1215,2021-06-01,28305.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,28305.0,28305.0,28305.0
1215,2021-07-01,26935.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,26935.0,26935.0,26935.0
1215,2021-08-01,26101.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,26101.0,26101.0,26101.0
1215,2021-09-01,27787.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,27787.0,27787.0,27787.0
1215,2021-10-01,27113.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,27113.0,27113.0,27113.0
1215,2021-11-01,25888.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,25888.0,25888.0,25888.0
1215,2021-12-01,24872.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454,,,,24872.0,24872.0,24872.0
1215,2022-01-01,23735.0,1.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,23735.0,23735.0,23735.0
1215,2022-02-01,25918.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,25918.0,25918.0,25918.0
1215,2022-03-01,23733.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,23733.0,23733.0,23733.0
1215,2022-04-01,26403.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,26403.0,26403.0,26403.0
1215,2022-05-01,27163.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,27163.0,27163.0,27163.0
1215,2022-06-01,26425.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,26425.0,26425.0,26425.0
1215,2022-07-01,24794.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,24794.0,24794.0,24794.0
1215,2022-08-01,24782.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,24782.0,24782.0,24782.0
1215,2022-09-01,26509.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,26509.0,26509.0,26509.0
1215,2022-10-01,26287.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,26287.0,26287.0,26287.0
1215,2022-11-01,26579.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,26579.0,26579.0,26579.0
1215,2022-12-01,26021.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3,,,,26021.0,26021.0,26021.0
1215,2023-01-01,24663.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,24663.0,24663.0,24663.0
1215,2023-02-01,26285.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,26285.0,26285.0,26285.0
1215,2023-03-01,27613.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,27613.0,27613.0,27613.0
1215,2023-04-01,26941.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,26941.0,26941.0,26941.0
1215,2023-05-01,27044.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,27044.0,27044.0,27044.0
1215,2023-06-01,27497.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,27497.0,27497.0,27497.0
1215,2023-07-01,25956.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,25956.0,25956.0,25956.0
1215,2023-08-01,25761.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,25761.0,25761.0,25761.0
1215,2023-09-01,27732.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,27732.0,27732.0,27732.0
1215,2023-10-01,27028.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,27028.0,27028.0,27028.0
1215,2023-11-01,26561.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,26561.0,26561.0,26561.0
1215,2023-12-01,25131.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,25131.0,25131.0,25131.0
1215,2024-01-01,24422.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,24422.0,24422.0,24422.0
1215,2024-02-01,25923.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,25923.0,25923.0,25923.0
1215,2024-03-01,26649.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,26649.0,26649.0,26649.0
1215,2024-04-01,27252.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,27252.0,27252.0,27252.0
